"","x"
"1","Canis_familiaris"
"2","Peromyscus_maniculatus_bairdii"
"3","Jaculus_jaculus"
"4","Octodon_degus"
"5","Cercocebus_atys"
"6","Marmota"
"7","Vombatus_ursinus"
"8","Cavia_porcellus"
"9","Phascolarctos_cinereus"
"10","Chlorocebus_sabaeus"
"11","Neovison_vison"
"12","Bos_taurus"
"13","Loxodonta_africana"
"14","Vulpes_vulpes"
"15","Macaca_mulatta"
"16","Microtus_ochrogaster"
"17","Gorilla_gorilla"
"18","Ursus_maritimus"
"19","Panthera_tigris_altaica"
"20","Equus_asinus_asinus"
"21","Colobus_angolensis_palliatus"
"22","Carlito_syrichta"
"23","Macaca_fascicularis"
"24","Ursus_americanus"
"25","Castor_canadensis"
"26","Panthera_pardus"
"27","Sus_scrofa"
"28","Ictidomys_tridecemlineatus"
"29","Cebus_capucinus_imitator"
"30","Callithrix_jacchus"
"31","Sarcophilus_harrisii"
"32","Pan_paniscus"
"33","Mus_musculus"
"34","Felis_catus"
"35","Tursiops_truncatus"
"36","Microcebus_murinus"
"37","Mesocricetus_auratus"
"38","Oryctolagus_cuniculus"
"39","Equus_caballus"
"40","Papio_anubis"
"41","Homo_sapiens"
"42","Chinchilla_lanigera"
"43","Pongo_abelii"
"44","Meriones_unguiculatus"
"45","Pan_troglodytes"
"46","Dasypus_novemcinctus"
"47","Rattus_norvegicus"
"48","Myotis_lucifugus"
"49","Capra_hircus"
"50","Monodelphis_domestica"
