"","x"
"1","Ictidomys_tridecemlineatus"
"2","Mus_musculus"
"3","Equus_caballus"
"4","Marmota"
"5","Ursus_maritimus"
"6","Chlorocebus_sabaeus"
"7","Ursus_americanus"
"8","Homo_sapiens"
"9","Carlito_syrichta"
"10","Felis_catus"
"11","Macaca_nemestrina"
"12","Microcebus_murinus"
"13","Macaca_mulatta"
"14","Papio_anubis"
"15","Meriones_unguiculatus"
"16","Pan_troglodytes"
"17","Oryctolagus_cuniculus"
"18","Colobus_angolensis_palliatus"
"19","Sarcophilus_harrisii"
"20","Neovison_vison"
"21","Pteropus_vampyrus"
"22","Monodelphis_domestica"
"23","Pan_paniscus"
"24","Macaca_fascicularis"
"25","Equus_asinus_asinus"
"26","Gorilla_gorilla"
"27","Cebus_capucinus_imitator"
"28","Dipodomys_ordii"
"29","Capra_hircus"
"30","Peromyscus_maniculatus_bairdii"
"31","Cercocebus_atys"
"32","Myotis_lucifugus"
"33","Pongo_abelii"
"34","Dasypus_novemcinctus"
"35","Tursiops_truncatus"
"36","Loxodonta_africana"
"37","Mustela_putorius_furo"
"38","Nomascus_leucogenys"
"39","Bison_bison"
"40","Callithrix_jacchus"
"41","Bos_taurus"
"42","Vulpes_vulpes"
"43","Ailuropoda_melanoleuca"
"44","Mus_caroli"
"45","Vombatus_ursinus"
"46","Phascolarctos_cinereus"
"47","Panthera_pardus"
"48","Otolemur_garnettii"
"49","Mesocricetus_auratus"
"50","Cavia_porcellus"
