"","x"
"1","Otolemur_garnettii"
"2","Felis_catus"
"3","Gorilla_gorilla"
"4","Tursiops_truncatus"
"5","Loxodonta_africana"
"6","Ursus_americanus"
"7","Neovison_vison"
"8","Ovis_aries"
"9","Myotis_lucifugus"
"10","Equus_caballus"
"11","Cebus_capucinus_imitator"
"12","Chinchilla_lanigera"
"13","Dipodomys_ordii"
"14","Vombatus_ursinus"
"15","Mesocricetus_auratus"
"16","Sarcophilus_harrisii"
"17","Marmota"
"18","Saimiri_boliviensis_boliviensis"
"19","Carlito_syrichta"
"20","Homo_sapiens"
"21","Sus_scrofa"
"22","Pan_troglodytes"
"23","Meriones_unguiculatus"
"24","Pongo_abelii"
"25","Chlorocebus_sabaeus"
"26","Colobus_angolensis_palliatus"
"27","Pteropus_vampyrus"
"28","Rattus_norvegicus"
"29","Macaca_nemestrina"
"30","Castor_canadensis"
"31","Vulpes_vulpes"
"32","Papio_anubis"
"33","Monodelphis_domestica"
"34","Microcebus_murinus"
"35","Cercocebus_atys"
"36","Macaca_mulatta"
"37","Bison_bison"
"38","Nomascus_leucogenys"
"39","Oryctolagus_cuniculus"
"40","Equus_asinus_asinus"
"41","Macaca_fascicularis"
"42","Ailuropoda_melanoleuca"
"43","Capra_hircus"
"44","Phascolarctos_cinereus"
"45","Microtus_ochrogaster"
"46","Bos_taurus"
"47","Peromyscus_maniculatus_bairdii"
"48","Mus_caroli"
"49","Callithrix_jacchus"
"50","Mustela_putorius_furo"
