"","x"
"1","Marmota"
"2","Cercocebus_atys"
"3","Felis_catus"
"4","Canis_familiaris"
"5","Sarcophilus_harrisii"
"6","Tursiops_truncatus"
"7","Octodon_degus"
"8","Bison_bison"
"9","Pan_paniscus"
"10","Panthera_pardus"
"11","Otolemur_garnettii"
"12","Equus_caballus"
"13","Ursus_maritimus"
"14","Pan_troglodytes"
"15","Castor_canadensis"
"16","Chlorocebus_sabaeus"
"17","Phascolarctos_cinereus"
"18","Neovison_vison"
"19","Homo_sapiens"
"20","Microtus_ochrogaster"
"21","Ailuropoda_melanoleuca"
"22","Macaca_mulatta"
"23","Mustela_putorius_furo"
"24","Peromyscus_maniculatus_bairdii"
"25","Colobus_angolensis_palliatus"
"26","Jaculus_jaculus"
"27","Macaca_fascicularis"
"28","Cebus_capucinus_imitator"
"29","Gorilla_gorilla"
"30","Equus_asinus_asinus"
"31","Microcebus_murinus"
"32","Saimiri_boliviensis_boliviensis"
"33","Nomascus_leucogenys"
"34","Vombatus_ursinus"
"35","Dipodomys_ordii"
"36","Myotis_lucifugus"
"37","Loxodonta_africana"
"38","Mus_musculus"
"39","Pongo_abelii"
"40","Ovis_aries"
"41","Carlito_syrichta"
"42","Macaca_nemestrina"
"43","Pteropus_vampyrus"
"44","Bos_taurus"
"45","Oryctolagus_cuniculus"
"46","Mesocricetus_auratus"
"47","Dasypus_novemcinctus"
"48","Cavia_porcellus"
"49","Meriones_unguiculatus"
"50","Papio_anubis"
