"","x"
"1","Oryctolagus_cuniculus"
"2","Microcebus_murinus"
"3","Colobus_angolensis_palliatus"
"4","Macaca_nemestrina"
"5","Equus_caballus"
"6","Gorilla_gorilla"
"7","Jaculus_jaculus"
"8","Macaca_mulatta"
"9","Capra_hircus"
"10","Octodon_degus"
"11","Sarcophilus_harrisii"
"12","Chinchilla_lanigera"
"13","Bison_bison"
"14","Mesocricetus_auratus"
"15","Dipodomys_ordii"
"16","Mus_musculus"
"17","Chlorocebus_sabaeus"
"18","Meriones_unguiculatus"
"19","Sus_scrofa"
"20","Felis_catus"
"21","Vombatus_ursinus"
"22","Pan_paniscus"
"23","Callithrix_jacchus"
"24","Saimiri_boliviensis_boliviensis"
"25","Pteropus_vampyrus"
"26","Bos_taurus"
"27","Vulpes_vulpes"
"28","Ailuropoda_melanoleuca"
"29","Ictidomys_tridecemlineatus"
"30","Carlito_syrichta"
"31","Loxodonta_africana"
"32","Rattus_norvegicus"
"33","Marmota"
"34","Cebus_capucinus_imitator"
"35","Homo_sapiens"
"36","Ovis_aries"
"37","Canis_familiaris"
"38","Panthera_pardus"
"39","Peromyscus_maniculatus_bairdii"
"40","Pan_troglodytes"
"41","Nomascus_leucogenys"
"42","Microtus_ochrogaster"
"43","Dasypus_novemcinctus"
"44","Neovison_vison"
"45","Panthera_tigris_altaica"
"46","Pongo_abelii"
"47","Equus_asinus_asinus"
"48","Mustela_putorius_furo"
"49","Myotis_lucifugus"
"50","Ursus_maritimus"
