"","x"
"1","Microtus_ochrogaster"
"2","Otolemur_garnettii"
"3","Jaculus_jaculus"
"4","Dipodomys_ordii"
"5","Nomascus_leucogenys"
"6","Ictidomys_tridecemlineatus"
"7","Castor_canadensis"
"8","Carlito_syrichta"
"9","Cebus_capucinus_imitator"
"10","Pan_paniscus"
"11","Mus_musculus"
"12","Monodelphis_domestica"
"13","Macaca_nemestrina"
"14","Sarcophilus_harrisii"
"15","Callithrix_jacchus"
"16","Phascolarctos_cinereus"
"17","Pteropus_vampyrus"
"18","Cercocebus_atys"
"19","Panthera_pardus"
"20","Capra_hircus"
"21","Mesocricetus_auratus"
"22","Felis_catus"
"23","Octodon_degus"
"24","Marmota"
"25","Dasypus_novemcinctus"
"26","Chlorocebus_sabaeus"
"27","Homo_sapiens"
"28","Canis_familiaris"
"29","Cavia_porcellus"
"30","Ursus_maritimus"
"31","Bison_bison"
"32","Loxodonta_africana"
"33","Mus_caroli"
"34","Rattus_norvegicus"
"35","Tursiops_truncatus"
"36","Pongo_abelii"
"37","Saimiri_boliviensis_boliviensis"
"38","Gorilla_gorilla"
"39","Vulpes_vulpes"
"40","Ailuropoda_melanoleuca"
"41","Ovis_aries"
"42","Peromyscus_maniculatus_bairdii"
"43","Macaca_mulatta"
"44","Bos_taurus"
"45","Vombatus_ursinus"
"46","Equus_caballus"
"47","Neovison_vison"
"48","Oryctolagus_cuniculus"
"49","Macaca_fascicularis"
"50","Chinchilla_lanigera"
