"","x"
"1","Ailuropoda_melanoleuca"
"2","Mus_musculus"
"3","Equus_caballus"
"4","Otolemur_garnettii"
"5","Ictidomys_tridecemlineatus"
"6","Jaculus_jaculus"
"7","Chinchilla_lanigera"
"8","Ovis_aries"
"9","Vombatus_ursinus"
"10","Myotis_lucifugus"
"11","Macaca_nemestrina"
"12","Pongo_abelii"
"13","Callithrix_jacchus"
"14","Peromyscus_maniculatus_bairdii"
"15","Rattus_norvegicus"
"16","Microcebus_murinus"
"17","Pan_paniscus"
"18","Oryctolagus_cuniculus"
"19","Mesocricetus_auratus"
"20","Felis_catus"
"21","Loxodonta_africana"
"22","Castor_canadensis"
"23","Octodon_degus"
"24","Panthera_tigris_altaica"
"25","Cavia_porcellus"
"26","Panthera_pardus"
"27","Ursus_americanus"
"28","Tursiops_truncatus"
"29","Mustela_putorius_furo"
"30","Mus_caroli"
"31","Monodelphis_domestica"
"32","Colobus_angolensis_palliatus"
"33","Canis_familiaris"
"34","Macaca_fascicularis"
"35","Pteropus_vampyrus"
"36","Vulpes_vulpes"
"37","Carlito_syrichta"
"38","Bos_taurus"
"39","Neovison_vison"
"40","Equus_asinus_asinus"
"41","Sus_scrofa"
"42","Cercocebus_atys"
"43","Macaca_mulatta"
"44","Capra_hircus"
"45","Meriones_unguiculatus"
"46","Nomascus_leucogenys"
"47","Dasypus_novemcinctus"
"48","Saimiri_boliviensis_boliviensis"
"49","Dipodomys_ordii"
"50","Cebus_capucinus_imitator"
