"","x"
"1","Ovis_aries"
"2","Sus_scrofa"
"3","Rattus_norvegicus"
"4","Macaca_nemestrina"
"5","Otolemur_garnettii"
"6","Homo_sapiens"
"7","Pongo_abelii"
"8","Mus_musculus"
"9","Tursiops_truncatus"
"10","Dasypus_novemcinctus"
"11","Monodelphis_domestica"
"12","Loxodonta_africana"
"13","Macaca_fascicularis"
"14","Ictidomys_tridecemlineatus"
"15","Jaculus_jaculus"
"16","Mesocricetus_auratus"
"17","Sarcophilus_harrisii"
"18","Cavia_porcellus"
"19","Capra_hircus"
"20","Neovison_vison"
"21","Octodon_degus"
"22","Pan_paniscus"
"23","Nomascus_leucogenys"
"24","Pan_troglodytes"
"25","Chlorocebus_sabaeus"
"26","Panthera_tigris_altaica"
"27","Saimiri_boliviensis_boliviensis"
"28","Carlito_syrichta"
"29","Pteropus_vampyrus"
"30","Equus_asinus_asinus"
"31","Oryctolagus_cuniculus"
"32","Felis_catus"
"33","Macaca_mulatta"
"34","Marmota"
"35","Peromyscus_maniculatus_bairdii"
"36","Canis_familiaris"
"37","Bos_taurus"
"38","Panthera_pardus"
"39","Meriones_unguiculatus"
"40","Callithrix_jacchus"
"41","Colobus_angolensis_palliatus"
"42","Microtus_ochrogaster"
"43","Mustela_putorius_furo"
"44","Vulpes_vulpes"
"45","Castor_canadensis"
"46","Papio_anubis"
"47","Dipodomys_ordii"
"48","Bison_bison"
"49","Gorilla_gorilla"
"50","Chinchilla_lanigera"
