"","x"
"1","Neovison_vison"
"2","Phascolarctos_cinereus"
"3","Sus_scrofa"
"4","Otolemur_garnettii"
"5","Bos_taurus"
"6","Sarcophilus_harrisii"
"7","Vombatus_ursinus"
"8","Monodelphis_domestica"
"9","Cavia_porcellus"
"10","Mustela_putorius_furo"
"11","Macaca_mulatta"
"12","Papio_anubis"
"13","Rattus_norvegicus"
"14","Ursus_americanus"
"15","Cercocebus_atys"
"16","Macaca_nemestrina"
"17","Peromyscus_maniculatus_bairdii"
"18","Equus_caballus"
"19","Ursus_maritimus"
"20","Dasypus_novemcinctus"
"21","Dipodomys_ordii"
"22","Ailuropoda_melanoleuca"
"23","Pongo_abelii"
"24","Homo_sapiens"
"25","Carlito_syrichta"
"26","Pan_troglodytes"
"27","Tursiops_truncatus"
"28","Myotis_lucifugus"
"29","Mesocricetus_auratus"
"30","Meriones_unguiculatus"
"31","Saimiri_boliviensis_boliviensis"
"32","Jaculus_jaculus"
"33","Microcebus_murinus"
"34","Felis_catus"
"35","Chlorocebus_sabaeus"
"36","Mus_caroli"
"37","Macaca_fascicularis"
"38","Oryctolagus_cuniculus"
"39","Equus_asinus_asinus"
"40","Bison_bison"
"41","Panthera_tigris_altaica"
"42","Marmota"
"43","Ictidomys_tridecemlineatus"
"44","Panthera_pardus"
"45","Mus_musculus"
"46","Pteropus_vampyrus"
"47","Colobus_angolensis_palliatus"
"48","Microtus_ochrogaster"
"49","Loxodonta_africana"
"50","Cebus_capucinus_imitator"
