"","x"
"1","Mustela_putorius_furo"
"2","Cavia_porcellus"
"3","Papio_anubis"
"4","Pongo_abelii"
"5","Vombatus_ursinus"
"6","Chlorocebus_sabaeus"
"7","Colobus_angolensis_palliatus"
"8","Panthera_tigris_altaica"
"9","Vulpes_vulpes"
"10","Felis_catus"
"11","Cebus_capucinus_imitator"
"12","Carlito_syrichta"
"13","Rattus_norvegicus"
"14","Mus_musculus"
"15","Peromyscus_maniculatus_bairdii"
"16","Microtus_ochrogaster"
"17","Ursus_maritimus"
"18","Homo_sapiens"
"19","Myotis_lucifugus"
"20","Mus_caroli"
"21","Microcebus_murinus"
"22","Bison_bison"
"23","Nomascus_leucogenys"
"24","Tursiops_truncatus"
"25","Pan_troglodytes"
"26","Panthera_pardus"
"27","Pteropus_vampyrus"
"28","Ovis_aries"
"29","Equus_caballus"
"30","Oryctolagus_cuniculus"
"31","Octodon_degus"
"32","Ursus_americanus"
"33","Dipodomys_ordii"
"34","Phascolarctos_cinereus"
"35","Pan_paniscus"
"36","Otolemur_garnettii"
"37","Meriones_unguiculatus"
"38","Jaculus_jaculus"
"39","Saimiri_boliviensis_boliviensis"
"40","Neovison_vison"
"41","Sarcophilus_harrisii"
"42","Mesocricetus_auratus"
"43","Capra_hircus"
"44","Castor_canadensis"
"45","Bos_taurus"
"46","Loxodonta_africana"
"47","Ictidomys_tridecemlineatus"
"48","Monodelphis_domestica"
"49","Cercocebus_atys"
"50","Equus_asinus_asinus"
