"","x"
"1","Mesocricetus_auratus"
"2","Mus_musculus"
"3","Nomascus_leucogenys"
"4","Oryctolagus_cuniculus"
"5","Saimiri_boliviensis_boliviensis"
"6","Ursus_maritimus"
"7","Gorilla_gorilla"
"8","Octodon_degus"
"9","Monodelphis_domestica"
"10","Otolemur_garnettii"
"11","Peromyscus_maniculatus_bairdii"
"12","Chlorocebus_sabaeus"
"13","Microcebus_murinus"
"14","Cebus_capucinus_imitator"
"15","Pan_troglodytes"
"16","Bos_taurus"
"17","Bison_bison"
"18","Loxodonta_africana"
"19","Callithrix_jacchus"
"20","Canis_familiaris"
"21","Colobus_angolensis_palliatus"
"22","Pongo_abelii"
"23","Tursiops_truncatus"
"24","Chinchilla_lanigera"
"25","Myotis_lucifugus"
"26","Macaca_fascicularis"
"27","Cercocebus_atys"
"28","Pan_paniscus"
"29","Equus_asinus_asinus"
"30","Macaca_mulatta"
"31","Sus_scrofa"
"32","Homo_sapiens"
"33","Mus_caroli"
"34","Meriones_unguiculatus"
"35","Macaca_nemestrina"
"36","Marmota"
"37","Pteropus_vampyrus"
"38","Rattus_norvegicus"
"39","Vulpes_vulpes"
"40","Neovison_vison"
"41","Carlito_syrichta"
"42","Felis_catus"
"43","Capra_hircus"
"44","Papio_anubis"
"45","Dipodomys_ordii"
"46","Ictidomys_tridecemlineatus"
"47","Phascolarctos_cinereus"
"48","Sarcophilus_harrisii"
"49","Equus_caballus"
"50","Castor_canadensis"
