"","x"
"1","Tursiops_truncatus"
"2","Canis_familiaris"
"3","Mesocricetus_auratus"
"4","Rattus_norvegicus"
"5","Pteropus_vampyrus"
"6","Macaca_fascicularis"
"7","Equus_caballus"
"8","Callithrix_jacchus"
"9","Microcebus_murinus"
"10","Otolemur_garnettii"
"11","Sarcophilus_harrisii"
"12","Jaculus_jaculus"
"13","Dasypus_novemcinctus"
"14","Ailuropoda_melanoleuca"
"15","Peromyscus_maniculatus_bairdii"
"16","Pongo_abelii"
"17","Mustela_putorius_furo"
"18","Gorilla_gorilla"
"19","Panthera_pardus"
"20","Homo_sapiens"
"21","Ovis_aries"
"22","Pan_troglodytes"
"23","Macaca_nemestrina"
"24","Vulpes_vulpes"
"25","Saimiri_boliviensis_boliviensis"
"26","Panthera_tigris_altaica"
"27","Monodelphis_domestica"
"28","Loxodonta_africana"
"29","Nomascus_leucogenys"
"30","Marmota"
"31","Chinchilla_lanigera"
"32","Colobus_angolensis_palliatus"
"33","Cavia_porcellus"
"34","Castor_canadensis"
"35","Mus_musculus"
"36","Neovison_vison"
"37","Mus_caroli"
"38","Vombatus_ursinus"
"39","Papio_anubis"
"40","Cebus_capucinus_imitator"
"41","Bison_bison"
"42","Meriones_unguiculatus"
"43","Microtus_ochrogaster"
"44","Carlito_syrichta"
"45","Myotis_lucifugus"
"46","Equus_asinus_asinus"
"47","Felis_catus"
"48","Macaca_mulatta"
"49","Bos_taurus"
"50","Oryctolagus_cuniculus"
