"","x"
"1","Macaca_mulatta"
"2","Equus_caballus"
"3","Sus_scrofa"
"4","Ailuropoda_melanoleuca"
"5","Callithrix_jacchus"
"6","Meriones_unguiculatus"
"7","Colobus_angolensis_palliatus"
"8","Chinchilla_lanigera"
"9","Rattus_norvegicus"
"10","Tursiops_truncatus"
"11","Nomascus_leucogenys"
"12","Vulpes_vulpes"
"13","Mus_caroli"
"14","Ursus_americanus"
"15","Jaculus_jaculus"
"16","Octodon_degus"
"17","Phascolarctos_cinereus"
"18","Sarcophilus_harrisii"
"19","Otolemur_garnettii"
"20","Neovison_vison"
"21","Loxodonta_africana"
"22","Cebus_capucinus_imitator"
"23","Equus_asinus_asinus"
"24","Dasypus_novemcinctus"
"25","Marmota"
"26","Ictidomys_tridecemlineatus"
"27","Felis_catus"
"28","Papio_anubis"
"29","Gorilla_gorilla"
"30","Microcebus_murinus"
"31","Bos_taurus"
"32","Macaca_fascicularis"
"33","Mesocricetus_auratus"
"34","Dipodomys_ordii"
"35","Ursus_maritimus"
"36","Bison_bison"
"37","Carlito_syrichta"
"38","Cavia_porcellus"
"39","Macaca_nemestrina"
"40","Monodelphis_domestica"
"41","Panthera_pardus"
"42","Chlorocebus_sabaeus"
"43","Panthera_tigris_altaica"
"44","Castor_canadensis"
"45","Microtus_ochrogaster"
"46","Pan_paniscus"
"47","Capra_hircus"
"48","Mustela_putorius_furo"
"49","Oryctolagus_cuniculus"
"50","Ovis_aries"
