"","x"
"1","Ailuropoda_melanoleuca"
"2","Microtus_ochrogaster"
"3","Pan_troglodytes"
"4","Pteropus_vampyrus"
"5","Canis_familiaris"
"6","Ovis_aries"
"7","Mus_caroli"
"8","Castor_canadensis"
"9","Myotis_lucifugus"
"10","Capra_hircus"
"11","Chinchilla_lanigera"
"12","Sarcophilus_harrisii"
"13","Saimiri_boliviensis_boliviensis"
"14","Panthera_pardus"
"15","Octodon_degus"
"16","Macaca_fascicularis"
"17","Cebus_capucinus_imitator"
"18","Ursus_maritimus"
"19","Meriones_unguiculatus"
"20","Dasypus_novemcinctus"
"21","Gorilla_gorilla"
"22","Ursus_americanus"
"23","Carlito_syrichta"
"24","Equus_asinus_asinus"
"25","Neovison_vison"
"26","Microcebus_murinus"
"27","Tursiops_truncatus"
"28","Nomascus_leucogenys"
"29","Callithrix_jacchus"
"30","Macaca_mulatta"
"31","Pan_paniscus"
"32","Peromyscus_maniculatus_bairdii"
"33","Dipodomys_ordii"
"34","Bison_bison"
"35","Papio_anubis"
"36","Cercocebus_atys"
"37","Loxodonta_africana"
"38","Jaculus_jaculus"
"39","Felis_catus"
"40","Colobus_angolensis_palliatus"
"41","Otolemur_garnettii"
"42","Equus_caballus"
"43","Vulpes_vulpes"
"44","Sus_scrofa"
"45","Rattus_norvegicus"
"46","Panthera_tigris_altaica"
"47","Mustela_putorius_furo"
"48","Phascolarctos_cinereus"
"49","Mus_musculus"
"50","Cavia_porcellus"
