"","x"
"1","Monodelphis_domestica"
"2","Carlito_syrichta"
"3","Pan_paniscus"
"4","Colobus_angolensis_palliatus"
"5","Castor_canadensis"
"6","Sarcophilus_harrisii"
"7","Nomascus_leucogenys"
"8","Macaca_mulatta"
"9","Meriones_unguiculatus"
"10","Canis_familiaris"
"11","Bos_taurus"
"12","Marmota"
"13","Mesocricetus_auratus"
"14","Pan_troglodytes"
"15","Loxodonta_africana"
"16","Mus_musculus"
"17","Octodon_degus"
"18","Panthera_pardus"
"19","Sus_scrofa"
"20","Equus_caballus"
"21","Cavia_porcellus"
"22","Vombatus_ursinus"
"23","Felis_catus"
"24","Microcebus_murinus"
"25","Dasypus_novemcinctus"
"26","Capra_hircus"
"27","Rattus_norvegicus"
"28","Macaca_fascicularis"
"29","Bison_bison"
"30","Callithrix_jacchus"
"31","Microtus_ochrogaster"
"32","Panthera_tigris_altaica"
"33","Ictidomys_tridecemlineatus"
"34","Ovis_aries"
"35","Otolemur_garnettii"
"36","Ursus_maritimus"
"37","Peromyscus_maniculatus_bairdii"
"38","Ailuropoda_melanoleuca"
"39","Pongo_abelii"
"40","Mustela_putorius_furo"
"41","Vulpes_vulpes"
"42","Pteropus_vampyrus"
"43","Cebus_capucinus_imitator"
"44","Chlorocebus_sabaeus"
"45","Papio_anubis"
"46","Neovison_vison"
"47","Chinchilla_lanigera"
"48","Ursus_americanus"
"49","Oryctolagus_cuniculus"
"50","Dipodomys_ordii"
