"","x"
"1","Vulpes_vulpes"
"2","Sarcophilus_harrisii"
"3","Dipodomys_ordii"
"4","Vombatus_ursinus"
"5","Carlito_syrichta"
"6","Myotis_lucifugus"
"7","Sus_scrofa"
"8","Chlorocebus_sabaeus"
"9","Panthera_pardus"
"10","Mustela_putorius_furo"
"11","Canis_familiaris"
"12","Gorilla_gorilla"
"13","Papio_anubis"
"14","Ursus_maritimus"
"15","Ictidomys_tridecemlineatus"
"16","Pan_paniscus"
"17","Macaca_fascicularis"
"18","Cebus_capucinus_imitator"
"19","Tursiops_truncatus"
"20","Colobus_angolensis_palliatus"
"21","Microcebus_murinus"
"22","Castor_canadensis"
"23","Loxodonta_africana"
"24","Ursus_americanus"
"25","Panthera_tigris_altaica"
"26","Nomascus_leucogenys"
"27","Meriones_unguiculatus"
"28","Octodon_degus"
"29","Cercocebus_atys"
"30","Dasypus_novemcinctus"
"31","Jaculus_jaculus"
"32","Oryctolagus_cuniculus"
"33","Microtus_ochrogaster"
"34","Equus_caballus"
"35","Pongo_abelii"
"36","Neovison_vison"
"37","Homo_sapiens"
"38","Pteropus_vampyrus"
"39","Otolemur_garnettii"
"40","Callithrix_jacchus"
"41","Cavia_porcellus"
"42","Mus_musculus"
"43","Chinchilla_lanigera"
"44","Monodelphis_domestica"
"45","Macaca_mulatta"
"46","Felis_catus"
"47","Peromyscus_maniculatus_bairdii"
"48","Phascolarctos_cinereus"
"49","Mus_caroli"
"50","Pan_troglodytes"
