"","x"
"1","Homo_sapiens"
"2","Pteropus_vampyrus"
"3","Otolemur_garnettii"
"4","Castor_canadensis"
"5","Cercocebus_atys"
"6","Papio_anubis"
"7","Sus_scrofa"
"8","Panthera_tigris_altaica"
"9","Monodelphis_domestica"
"10","Equus_asinus_asinus"
"11","Cavia_porcellus"
"12","Vombatus_ursinus"
"13","Pongo_abelii"
"14","Mesocricetus_auratus"
"15","Cebus_capucinus_imitator"
"16","Felis_catus"
"17","Ursus_maritimus"
"18","Macaca_fascicularis"
"19","Canis_familiaris"
"20","Mus_musculus"
"21","Chlorocebus_sabaeus"
"22","Ursus_americanus"
"23","Octodon_degus"
"24","Equus_caballus"
"25","Microtus_ochrogaster"
"26","Colobus_angolensis_palliatus"
"27","Carlito_syrichta"
"28","Pan_troglodytes"
"29","Pan_paniscus"
"30","Bos_taurus"
"31","Jaculus_jaculus"
"32","Saimiri_boliviensis_boliviensis"
"33","Microcebus_murinus"
"34","Neovison_vison"
"35","Oryctolagus_cuniculus"
"36","Peromyscus_maniculatus_bairdii"
"37","Myotis_lucifugus"
"38","Chinchilla_lanigera"
"39","Vulpes_vulpes"
"40","Gorilla_gorilla"
"41","Ailuropoda_melanoleuca"
"42","Callithrix_jacchus"
"43","Meriones_unguiculatus"
"44","Loxodonta_africana"
"45","Dipodomys_ordii"
"46","Panthera_pardus"
"47","Phascolarctos_cinereus"
"48","Tursiops_truncatus"
"49","Rattus_norvegicus"
"50","Macaca_mulatta"
