"","x"
"1","Tursiops_truncatus"
"2","Pan_troglodytes"
"3","Canis_familiaris"
"4","Bos_taurus"
"5","Rattus_norvegicus"
"6","Phascolarctos_cinereus"
"7","Cebus_capucinus_imitator"
"8","Nomascus_leucogenys"
"9","Pan_paniscus"
"10","Equus_caballus"
"11","Oryctolagus_cuniculus"
"12","Otolemur_garnettii"
"13","Mustela_putorius_furo"
"14","Sus_scrofa"
"15","Chinchilla_lanigera"
"16","Mus_caroli"
"17","Sarcophilus_harrisii"
"18","Felis_catus"
"19","Loxodonta_africana"
"20","Colobus_angolensis_palliatus"
"21","Marmota"
"22","Peromyscus_maniculatus_bairdii"
"23","Mus_musculus"
"24","Vulpes_vulpes"
"25","Ursus_americanus"
"26","Pteropus_vampyrus"
"27","Cavia_porcellus"
"28","Saimiri_boliviensis_boliviensis"
"29","Ursus_maritimus"
"30","Octodon_degus"
"31","Equus_asinus_asinus"
"32","Homo_sapiens"
"33","Macaca_nemestrina"
"34","Capra_hircus"
"35","Panthera_tigris_altaica"
"36","Macaca_fascicularis"
"37","Bison_bison"
"38","Monodelphis_domestica"
"39","Gorilla_gorilla"
"40","Panthera_pardus"
"41","Chlorocebus_sabaeus"
"42","Myotis_lucifugus"
"43","Castor_canadensis"
"44","Dipodomys_ordii"
"45","Dasypus_novemcinctus"
"46","Microcebus_murinus"
"47","Carlito_syrichta"
"48","Papio_anubis"
"49","Pongo_abelii"
"50","Neovison_vison"
