"","x"
"1","Cebus_capucinus_imitator"
"2","Peromyscus_maniculatus_bairdii"
"3","Dipodomys_ordii"
"4","Castor_canadensis"
"5","Mus_musculus"
"6","Pteropus_vampyrus"
"7","Loxodonta_africana"
"8","Bison_bison"
"9","Saimiri_boliviensis_boliviensis"
"10","Panthera_pardus"
"11","Papio_anubis"
"12","Gorilla_gorilla"
"13","Vombatus_ursinus"
"14","Meriones_unguiculatus"
"15","Sus_scrofa"
"16","Phascolarctos_cinereus"
"17","Equus_asinus_asinus"
"18","Vulpes_vulpes"
"19","Neovison_vison"
"20","Pan_paniscus"
"21","Otolemur_garnettii"
"22","Myotis_lucifugus"
"23","Canis_familiaris"
"24","Mustela_putorius_furo"
"25","Mesocricetus_auratus"
"26","Dasypus_novemcinctus"
"27","Ursus_americanus"
"28","Capra_hircus"
"29","Bos_taurus"
"30","Marmota"
"31","Carlito_syrichta"
"32","Macaca_nemestrina"
"33","Macaca_fascicularis"
"34","Chinchilla_lanigera"
"35","Pongo_abelii"
"36","Panthera_tigris_altaica"
"37","Ursus_maritimus"
"38","Nomascus_leucogenys"
"39","Oryctolagus_cuniculus"
"40","Rattus_norvegicus"
"41","Ovis_aries"
"42","Equus_caballus"
"43","Chlorocebus_sabaeus"
"44","Ailuropoda_melanoleuca"
"45","Pan_troglodytes"
"46","Tursiops_truncatus"
"47","Cercocebus_atys"
"48","Octodon_degus"
"49","Cavia_porcellus"
"50","Microcebus_murinus"
