"","x"
"1","Cebus_capucinus_imitator"
"2","Equus_asinus_asinus"
"3","Mustela_putorius_furo"
"4","Ictidomys_tridecemlineatus"
"5","Castor_canadensis"
"6","Tursiops_truncatus"
"7","Ovis_aries"
"8","Ursus_americanus"
"9","Dasypus_novemcinctus"
"10","Pongo_abelii"
"11","Mus_caroli"
"12","Dipodomys_ordii"
"13","Loxodonta_africana"
"14","Neovison_vison"
"15","Macaca_mulatta"
"16","Papio_anubis"
"17","Myotis_lucifugus"
"18","Ailuropoda_melanoleuca"
"19","Gorilla_gorilla"
"20","Microcebus_murinus"
"21","Panthera_tigris_altaica"
"22","Equus_caballus"
"23","Pteropus_vampyrus"
"24","Mesocricetus_auratus"
"25","Macaca_nemestrina"
"26","Jaculus_jaculus"
"27","Pan_troglodytes"
"28","Marmota"
"29","Pan_paniscus"
"30","Colobus_angolensis_palliatus"
"31","Mus_musculus"
"32","Rattus_norvegicus"
"33","Sarcophilus_harrisii"
"34","Monodelphis_domestica"
"35","Nomascus_leucogenys"
"36","Canis_familiaris"
"37","Chinchilla_lanigera"
"38","Ursus_maritimus"
"39","Homo_sapiens"
"40","Carlito_syrichta"
"41","Vulpes_vulpes"
"42","Microtus_ochrogaster"
"43","Meriones_unguiculatus"
"44","Sus_scrofa"
"45","Bison_bison"
"46","Phascolarctos_cinereus"
"47","Otolemur_garnettii"
"48","Chlorocebus_sabaeus"
"49","Cercocebus_atys"
"50","Panthera_pardus"
