"","x"
"1","Chinchilla_lanigera"
"2","Dipodomys_ordii"
"3","Oryctolagus_cuniculus"
"4","Equus_asinus_asinus"
"5","Carlito_syrichta"
"6","Panthera_tigris_altaica"
"7","Marmota"
"8","Castor_canadensis"
"9","Phascolarctos_cinereus"
"10","Octodon_degus"
"11","Pan_paniscus"
"12","Loxodonta_africana"
"13","Colobus_angolensis_palliatus"
"14","Nomascus_leucogenys"
"15","Ovis_aries"
"16","Meriones_unguiculatus"
"17","Ursus_maritimus"
"18","Ictidomys_tridecemlineatus"
"19","Saimiri_boliviensis_boliviensis"
"20","Cebus_capucinus_imitator"
"21","Macaca_fascicularis"
"22","Monodelphis_domestica"
"23","Callithrix_jacchus"
"24","Bison_bison"
"25","Myotis_lucifugus"
"26","Macaca_nemestrina"
"27","Mus_caroli"
"28","Tursiops_truncatus"
"29","Dasypus_novemcinctus"
"30","Ursus_americanus"
"31","Rattus_norvegicus"
"32","Sarcophilus_harrisii"
"33","Chlorocebus_sabaeus"
"34","Canis_familiaris"
"35","Microcebus_murinus"
"36","Pongo_abelii"
"37","Papio_anubis"
"38","Equus_caballus"
"39","Microtus_ochrogaster"
"40","Vombatus_ursinus"
"41","Bos_taurus"
"42","Mustela_putorius_furo"
"43","Cercocebus_atys"
"44","Felis_catus"
"45","Ailuropoda_melanoleuca"
"46","Otolemur_garnettii"
"47","Homo_sapiens"
"48","Vulpes_vulpes"
"49","Panthera_pardus"
"50","Macaca_mulatta"
