"","x"
"1","Macaca_fascicularis"
"2","Ailuropoda_melanoleuca"
"3","Ovis_aries"
"4","Macaca_mulatta"
"5","Myotis_lucifugus"
"6","Pongo_abelii"
"7","Sus_scrofa"
"8","Macaca_nemestrina"
"9","Ursus_americanus"
"10","Dasypus_novemcinctus"
"11","Homo_sapiens"
"12","Sarcophilus_harrisii"
"13","Capra_hircus"
"14","Microtus_ochrogaster"
"15","Gorilla_gorilla"
"16","Mustela_putorius_furo"
"17","Pan_paniscus"
"18","Cebus_capucinus_imitator"
"19","Oryctolagus_cuniculus"
"20","Microcebus_murinus"
"21","Pan_troglodytes"
"22","Castor_canadensis"
"23","Phascolarctos_cinereus"
"24","Chlorocebus_sabaeus"
"25","Colobus_angolensis_palliatus"
"26","Cavia_porcellus"
"27","Neovison_vison"
"28","Peromyscus_maniculatus_bairdii"
"29","Canis_familiaris"
"30","Mus_musculus"
"31","Nomascus_leucogenys"
"32","Meriones_unguiculatus"
"33","Loxodonta_africana"
"34","Bison_bison"
"35","Dipodomys_ordii"
"36","Carlito_syrichta"
"37","Felis_catus"
"38","Pteropus_vampyrus"
"39","Chinchilla_lanigera"
"40","Mus_caroli"
"41","Rattus_norvegicus"
"42","Equus_caballus"
"43","Ursus_maritimus"
"44","Panthera_tigris_altaica"
"45","Bos_taurus"
"46","Ictidomys_tridecemlineatus"
"47","Saimiri_boliviensis_boliviensis"
"48","Jaculus_jaculus"
"49","Monodelphis_domestica"
"50","Cercocebus_atys"
