"","x"
"1","Bos_taurus"
"2","Monodelphis_domestica"
"3","Jaculus_jaculus"
"4","Castor_canadensis"
"5","Cebus_capucinus_imitator"
"6","Mus_caroli"
"7","Cavia_porcellus"
"8","Pan_paniscus"
"9","Otolemur_garnettii"
"10","Vombatus_ursinus"
"11","Neovison_vison"
"12","Cercocebus_atys"
"13","Loxodonta_africana"
"14","Ursus_americanus"
"15","Chlorocebus_sabaeus"
"16","Microtus_ochrogaster"
"17","Nomascus_leucogenys"
"18","Pteropus_vampyrus"
"19","Mesocricetus_auratus"
"20","Capra_hircus"
"21","Ailuropoda_melanoleuca"
"22","Pongo_abelii"
"23","Canis_familiaris"
"24","Meriones_unguiculatus"
"25","Colobus_angolensis_palliatus"
"26","Vulpes_vulpes"
"27","Sarcophilus_harrisii"
"28","Peromyscus_maniculatus_bairdii"
"29","Homo_sapiens"
"30","Myotis_lucifugus"
"31","Macaca_mulatta"
"32","Rattus_norvegicus"
"33","Ursus_maritimus"
"34","Oryctolagus_cuniculus"
"35","Pan_troglodytes"
"36","Octodon_degus"
"37","Phascolarctos_cinereus"
"38","Dasypus_novemcinctus"
"39","Equus_asinus_asinus"
"40","Bison_bison"
"41","Papio_anubis"
"42","Equus_caballus"
"43","Panthera_pardus"
"44","Callithrix_jacchus"
"45","Mus_musculus"
"46","Chinchilla_lanigera"
"47","Saimiri_boliviensis_boliviensis"
"48","Macaca_fascicularis"
"49","Sus_scrofa"
"50","Macaca_nemestrina"
