"","x"
"1","Pan_troglodytes"
"2","Mustela_putorius_furo"
"3","Capra_hircus"
"4","Panthera_tigris_altaica"
"5","Rattus_norvegicus"
"6","Bison_bison"
"7","Cebus_capucinus_imitator"
"8","Bos_taurus"
"9","Phascolarctos_cinereus"
"10","Macaca_fascicularis"
"11","Equus_caballus"
"12","Mus_caroli"
"13","Chinchilla_lanigera"
"14","Pan_paniscus"
"15","Felis_catus"
"16","Microtus_ochrogaster"
"17","Panthera_pardus"
"18","Gorilla_gorilla"
"19","Monodelphis_domestica"
"20","Colobus_angolensis_palliatus"
"21","Vulpes_vulpes"
"22","Homo_sapiens"
"23","Sarcophilus_harrisii"
"24","Mus_musculus"
"25","Meriones_unguiculatus"
"26","Microcebus_murinus"
"27","Cavia_porcellus"
"28","Canis_familiaris"
"29","Loxodonta_africana"
"30","Equus_asinus_asinus"
"31","Cercocebus_atys"
"32","Dasypus_novemcinctus"
"33","Callithrix_jacchus"
"34","Ailuropoda_melanoleuca"
"35","Marmota"
"36","Otolemur_garnettii"
"37","Ursus_maritimus"
"38","Octodon_degus"
"39","Ictidomys_tridecemlineatus"
"40","Oryctolagus_cuniculus"
"41","Carlito_syrichta"
"42","Saimiri_boliviensis_boliviensis"
"43","Peromyscus_maniculatus_bairdii"
"44","Ovis_aries"
"45","Chlorocebus_sabaeus"
"46","Castor_canadensis"
"47","Macaca_mulatta"
"48","Ursus_americanus"
"49","Mesocricetus_auratus"
"50","Sus_scrofa"
