"","x"
"1","Mus_musculus"
"2","Pongo_abelii"
"3","Microcebus_murinus"
"4","Jaculus_jaculus"
"5","Chlorocebus_sabaeus"
"6","Cebus_capucinus_imitator"
"7","Chinchilla_lanigera"
"8","Panthera_pardus"
"9","Loxodonta_africana"
"10","Mustela_putorius_furo"
"11","Mus_caroli"
"12","Microtus_ochrogaster"
"13","Papio_anubis"
"14","Tursiops_truncatus"
"15","Ovis_aries"
"16","Saimiri_boliviensis_boliviensis"
"17","Macaca_nemestrina"
"18","Capra_hircus"
"19","Equus_caballus"
"20","Myotis_lucifugus"
"21","Pan_paniscus"
"22","Castor_canadensis"
"23","Panthera_tigris_altaica"
"24","Vulpes_vulpes"
"25","Pan_troglodytes"
"26","Rattus_norvegicus"
"27","Bison_bison"
"28","Cavia_porcellus"
"29","Monodelphis_domestica"
"30","Dasypus_novemcinctus"
"31","Marmota"
"32","Octodon_degus"
"33","Meriones_unguiculatus"
"34","Oryctolagus_cuniculus"
"35","Macaca_mulatta"
"36","Neovison_vison"
"37","Canis_familiaris"
"38","Mesocricetus_auratus"
"39","Ursus_maritimus"
"40","Gorilla_gorilla"
"41","Cercocebus_atys"
"42","Nomascus_leucogenys"
"43","Equus_asinus_asinus"
"44","Colobus_angolensis_palliatus"
"45","Carlito_syrichta"
"46","Sarcophilus_harrisii"
"47","Homo_sapiens"
"48","Ursus_americanus"
"49","Ailuropoda_melanoleuca"
"50","Otolemur_garnettii"
