"","x"
"1","Pongo_abelii"
"2","Ailuropoda_melanoleuca"
"3","Monodelphis_domestica"
"4","Mus_musculus"
"5","Marmota"
"6","Vombatus_ursinus"
"7","Phascolarctos_cinereus"
"8","Bison_bison"
"9","Dipodomys_ordii"
"10","Peromyscus_maniculatus_bairdii"
"11","Pteropus_vampyrus"
"12","Dasypus_novemcinctus"
"13","Panthera_tigris_altaica"
"14","Microtus_ochrogaster"
"15","Meriones_unguiculatus"
"16","Equus_caballus"
"17","Mustela_putorius_furo"
"18","Cavia_porcellus"
"19","Neovison_vison"
"20","Pan_troglodytes"
"21","Oryctolagus_cuniculus"
"22","Macaca_nemestrina"
"23","Tursiops_truncatus"
"24","Octodon_degus"
"25","Bos_taurus"
"26","Chinchilla_lanigera"
"27","Papio_anubis"
"28","Ovis_aries"
"29","Callithrix_jacchus"
"30","Colobus_angolensis_palliatus"
"31","Chlorocebus_sabaeus"
"32","Ursus_americanus"
"33","Panthera_pardus"
"34","Gorilla_gorilla"
"35","Equus_asinus_asinus"
"36","Pan_paniscus"
"37","Ursus_maritimus"
"38","Sarcophilus_harrisii"
"39","Macaca_fascicularis"
"40","Homo_sapiens"
"41","Otolemur_garnettii"
"42","Macaca_mulatta"
"43","Cercocebus_atys"
"44","Ictidomys_tridecemlineatus"
"45","Castor_canadensis"
"46","Mus_caroli"
"47","Nomascus_leucogenys"
"48","Mesocricetus_auratus"
"49","Myotis_lucifugus"
"50","Saimiri_boliviensis_boliviensis"
