"","x"
"1","Chinchilla_lanigera"
"2","Felis_catus"
"3","Panthera_pardus"
"4","Microtus_ochrogaster"
"5","Macaca_fascicularis"
"6","Rattus_norvegicus"
"7","Octodon_degus"
"8","Cebus_capucinus_imitator"
"9","Saimiri_boliviensis_boliviensis"
"10","Pan_troglodytes"
"11","Otolemur_garnettii"
"12","Ailuropoda_melanoleuca"
"13","Marmota"
"14","Equus_asinus_asinus"
"15","Vulpes_vulpes"
"16","Myotis_lucifugus"
"17","Bison_bison"
"18","Monodelphis_domestica"
"19","Oryctolagus_cuniculus"
"20","Castor_canadensis"
"21","Dipodomys_ordii"
"22","Chlorocebus_sabaeus"
"23","Canis_familiaris"
"24","Sus_scrofa"
"25","Mus_caroli"
"26","Tursiops_truncatus"
"27","Mustela_putorius_furo"
"28","Colobus_angolensis_palliatus"
"29","Loxodonta_africana"
"30","Dasypus_novemcinctus"
"31","Cavia_porcellus"
"32","Cercocebus_atys"
"33","Peromyscus_maniculatus_bairdii"
"34","Phascolarctos_cinereus"
"35","Meriones_unguiculatus"
"36","Pan_paniscus"
"37","Macaca_mulatta"
"38","Sarcophilus_harrisii"
"39","Jaculus_jaculus"
"40","Gorilla_gorilla"
"41","Pteropus_vampyrus"
"42","Carlito_syrichta"
"43","Bos_taurus"
"44","Papio_anubis"
"45","Pongo_abelii"
"46","Ursus_maritimus"
"47","Panthera_tigris_altaica"
"48","Nomascus_leucogenys"
"49","Macaca_nemestrina"
"50","Microcebus_murinus"
