"","x"
"1","Mus_musculus"
"2","Chinchilla_lanigera"
"3","Myotis_lucifugus"
"4","Cavia_porcellus"
"5","Gorilla_gorilla"
"6","Neovison_vison"
"7","Dasypus_novemcinctus"
"8","Macaca_fascicularis"
"9","Nomascus_leucogenys"
"10","Ursus_maritimus"
"11","Capra_hircus"
"12","Mesocricetus_auratus"
"13","Phascolarctos_cinereus"
"14","Ursus_americanus"
"15","Bison_bison"
"16","Carlito_syrichta"
"17","Equus_asinus_asinus"
"18","Monodelphis_domestica"
"19","Meriones_unguiculatus"
"20","Otolemur_garnettii"
"21","Ovis_aries"
"22","Microcebus_murinus"
"23","Cebus_capucinus_imitator"
"24","Pan_paniscus"
"25","Saimiri_boliviensis_boliviensis"
"26","Pteropus_vampyrus"
"27","Vulpes_vulpes"
"28","Ailuropoda_melanoleuca"
"29","Tursiops_truncatus"
"30","Macaca_mulatta"
"31","Jaculus_jaculus"
"32","Felis_catus"
"33","Castor_canadensis"
"34","Loxodonta_africana"
"35","Panthera_pardus"
"36","Pan_troglodytes"
"37","Cercocebus_atys"
"38","Vombatus_ursinus"
"39","Bos_taurus"
"40","Dipodomys_ordii"
"41","Panthera_tigris_altaica"
"42","Equus_caballus"
"43","Papio_anubis"
"44","Octodon_degus"
"45","Microtus_ochrogaster"
"46","Mustela_putorius_furo"
"47","Pongo_abelii"
"48","Sarcophilus_harrisii"
"49","Ictidomys_tridecemlineatus"
"50","Chlorocebus_sabaeus"
