"","x"
"1","Phascolarctos_cinereus"
"2","Marmota"
"3","Nomascus_leucogenys"
"4","Panthera_tigris_altaica"
"5","Mus_musculus"
"6","Sus_scrofa"
"7","Equus_asinus_asinus"
"8","Bison_bison"
"9","Cercocebus_atys"
"10","Otolemur_garnettii"
"11","Myotis_lucifugus"
"12","Panthera_pardus"
"13","Octodon_degus"
"14","Dasypus_novemcinctus"
"15","Mus_caroli"
"16","Loxodonta_africana"
"17","Capra_hircus"
"18","Carlito_syrichta"
"19","Monodelphis_domestica"
"20","Papio_anubis"
"21","Microcebus_murinus"
"22","Cebus_capucinus_imitator"
"23","Colobus_angolensis_palliatus"
"24","Meriones_unguiculatus"
"25","Tursiops_truncatus"
"26","Ursus_maritimus"
"27","Mesocricetus_auratus"
"28","Peromyscus_maniculatus_bairdii"
"29","Jaculus_jaculus"
"30","Ovis_aries"
"31","Microtus_ochrogaster"
"32","Vombatus_ursinus"
"33","Saimiri_boliviensis_boliviensis"
"34","Chlorocebus_sabaeus"
"35","Pongo_abelii"
"36","Cavia_porcellus"
"37","Mustela_putorius_furo"
"38","Dipodomys_ordii"
"39","Ictidomys_tridecemlineatus"
"40","Neovison_vison"
"41","Homo_sapiens"
"42","Chinchilla_lanigera"
"43","Oryctolagus_cuniculus"
"44","Equus_caballus"
"45","Pan_troglodytes"
"46","Vulpes_vulpes"
"47","Pan_paniscus"
"48","Callithrix_jacchus"
"49","Pteropus_vampyrus"
"50","Castor_canadensis"
