"","x"
"1","Meriones_unguiculatus"
"2","Bos_taurus"
"3","Ictidomys_tridecemlineatus"
"4","Chlorocebus_sabaeus"
"5","Ovis_aries"
"6","Peromyscus_maniculatus_bairdii"
"7","Canis_familiaris"
"8","Myotis_lucifugus"
"9","Macaca_fascicularis"
"10","Pan_troglodytes"
"11","Panthera_pardus"
"12","Loxodonta_africana"
"13","Otolemur_garnettii"
"14","Cavia_porcellus"
"15","Papio_anubis"
"16","Pan_paniscus"
"17","Mus_caroli"
"18","Callithrix_jacchus"
"19","Rattus_norvegicus"
"20","Gorilla_gorilla"
"21","Neovison_vison"
"22","Macaca_nemestrina"
"23","Sarcophilus_harrisii"
"24","Castor_canadensis"
"25","Cercocebus_atys"
"26","Equus_asinus_asinus"
"27","Ursus_maritimus"
"28","Bison_bison"
"29","Mustela_putorius_furo"
"30","Equus_caballus"
"31","Monodelphis_domestica"
"32","Sus_scrofa"
"33","Marmota"
"34","Microtus_ochrogaster"
"35","Saimiri_boliviensis_boliviensis"
"36","Felis_catus"
"37","Jaculus_jaculus"
"38","Pteropus_vampyrus"
"39","Homo_sapiens"
"40","Cebus_capucinus_imitator"
"41","Panthera_tigris_altaica"
"42","Vombatus_ursinus"
"43","Microcebus_murinus"
"44","Dipodomys_ordii"
"45","Macaca_mulatta"
"46","Nomascus_leucogenys"
"47","Mesocricetus_auratus"
"48","Capra_hircus"
"49","Phascolarctos_cinereus"
"50","Colobus_angolensis_palliatus"
