"","x"
"1","Mus_caroli"
"2","Capra_hircus"
"3","Macaca_mulatta"
"4","Castor_canadensis"
"5","Ailuropoda_melanoleuca"
"6","Myotis_lucifugus"
"7","Equus_asinus_asinus"
"8","Ictidomys_tridecemlineatus"
"9","Octodon_degus"
"10","Neovison_vison"
"11","Ursus_maritimus"
"12","Equus_caballus"
"13","Chinchilla_lanigera"
"14","Otolemur_garnettii"
"15","Ovis_aries"
"16","Ursus_americanus"
"17","Mesocricetus_auratus"
"18","Sus_scrofa"
"19","Bos_taurus"
"20","Felis_catus"
"21","Saimiri_boliviensis_boliviensis"
"22","Gorilla_gorilla"
"23","Mus_musculus"
"24","Phascolarctos_cinereus"
"25","Dasypus_novemcinctus"
"26","Marmota"
"27","Macaca_nemestrina"
"28","Macaca_fascicularis"
"29","Cercocebus_atys"
"30","Monodelphis_domestica"
"31","Tursiops_truncatus"
"32","Cavia_porcellus"
"33","Colobus_angolensis_palliatus"
"34","Meriones_unguiculatus"
"35","Cebus_capucinus_imitator"
"36","Vombatus_ursinus"
"37","Homo_sapiens"
"38","Callithrix_jacchus"
"39","Dipodomys_ordii"
"40","Rattus_norvegicus"
"41","Microcebus_murinus"
"42","Oryctolagus_cuniculus"
"43","Pteropus_vampyrus"
"44","Chlorocebus_sabaeus"
"45","Mustela_putorius_furo"
"46","Pan_paniscus"
"47","Microtus_ochrogaster"
"48","Pongo_abelii"
"49","Panthera_tigris_altaica"
"50","Panthera_pardus"
