"","x"
"1","Carlito_syrichta"
"2","Cebus_capucinus_imitator"
"3","Meriones_unguiculatus"
"4","Macaca_nemestrina"
"5","Phascolarctos_cinereus"
"6","Bison_bison"
"7","Panthera_tigris_altaica"
"8","Octodon_degus"
"9","Ursus_americanus"
"10","Bos_taurus"
"11","Peromyscus_maniculatus_bairdii"
"12","Otolemur_garnettii"
"13","Dasypus_novemcinctus"
"14","Callithrix_jacchus"
"15","Oryctolagus_cuniculus"
"16","Pan_troglodytes"
"17","Mus_caroli"
"18","Mesocricetus_auratus"
"19","Mustela_putorius_furo"
"20","Equus_asinus_asinus"
"21","Tursiops_truncatus"
"22","Pteropus_vampyrus"
"23","Nomascus_leucogenys"
"24","Papio_anubis"
"25","Panthera_pardus"
"26","Marmota"
"27","Felis_catus"
"28","Ovis_aries"
"29","Loxodonta_africana"
"30","Vombatus_ursinus"
"31","Capra_hircus"
"32","Ailuropoda_melanoleuca"
"33","Macaca_fascicularis"
"34","Chinchilla_lanigera"
"35","Pan_paniscus"
"36","Neovison_vison"
"37","Monodelphis_domestica"
"38","Sarcophilus_harrisii"
"39","Pongo_abelii"
"40","Rattus_norvegicus"
"41","Ictidomys_tridecemlineatus"
"42","Colobus_angolensis_palliatus"
"43","Myotis_lucifugus"
"44","Vulpes_vulpes"
"45","Cavia_porcellus"
"46","Equus_caballus"
"47","Castor_canadensis"
"48","Jaculus_jaculus"
"49","Cercocebus_atys"
"50","Chlorocebus_sabaeus"
