"","x"
"1","Pan_paniscus"
"2","Neovison_vison"
"3","Saimiri_boliviensis_boliviensis"
"4","Mustela_putorius_furo"
"5","Cercocebus_atys"
"6","Sarcophilus_harrisii"
"7","Oryctolagus_cuniculus"
"8","Capra_hircus"
"9","Mus_caroli"
"10","Bos_taurus"
"11","Castor_canadensis"
"12","Homo_sapiens"
"13","Microcebus_murinus"
"14","Peromyscus_maniculatus_bairdii"
"15","Nomascus_leucogenys"
"16","Gorilla_gorilla"
"17","Meriones_unguiculatus"
"18","Mus_musculus"
"19","Myotis_lucifugus"
"20","Colobus_angolensis_palliatus"
"21","Panthera_tigris_altaica"
"22","Rattus_norvegicus"
"23","Phascolarctos_cinereus"
"24","Ursus_americanus"
"25","Macaca_fascicularis"
"26","Panthera_pardus"
"27","Felis_catus"
"28","Loxodonta_africana"
"29","Callithrix_jacchus"
"30","Ailuropoda_melanoleuca"
"31","Carlito_syrichta"
"32","Equus_caballus"
"33","Bison_bison"
"34","Dipodomys_ordii"
"35","Microtus_ochrogaster"
"36","Dasypus_novemcinctus"
"37","Ictidomys_tridecemlineatus"
"38","Cebus_capucinus_imitator"
"39","Papio_anubis"
"40","Macaca_nemestrina"
"41","Jaculus_jaculus"
"42","Pteropus_vampyrus"
"43","Sus_scrofa"
"44","Ursus_maritimus"
"45","Tursiops_truncatus"
"46","Equus_asinus_asinus"
"47","Marmota"
"48","Vombatus_ursinus"
"49","Mesocricetus_auratus"
"50","Monodelphis_domestica"
