"","x"
"1","Homo_sapiens"
"2","Octodon_degus"
"3","Loxodonta_africana"
"4","Ursus_maritimus"
"5","Cavia_porcellus"
"6","Chlorocebus_sabaeus"
"7","Cebus_capucinus_imitator"
"8","Macaca_nemestrina"
"9","Bison_bison"
"10","Sus_scrofa"
"11","Tursiops_truncatus"
"12","Oryctolagus_cuniculus"
"13","Otolemur_garnettii"
"14","Macaca_fascicularis"
"15","Callithrix_jacchus"
"16","Castor_canadensis"
"17","Vulpes_vulpes"
"18","Vombatus_ursinus"
"19","Jaculus_jaculus"
"20","Felis_catus"
"21","Papio_anubis"
"22","Dasypus_novemcinctus"
"23","Bos_taurus"
"24","Meriones_unguiculatus"
"25","Nomascus_leucogenys"
"26","Monodelphis_domestica"
"27","Phascolarctos_cinereus"
"28","Pongo_abelii"
"29","Capra_hircus"
"30","Equus_caballus"
"31","Microcebus_murinus"
"32","Carlito_syrichta"
"33","Pan_troglodytes"
"34","Pan_paniscus"
"35","Colobus_angolensis_palliatus"
"36","Canis_familiaris"
"37","Cercocebus_atys"
"38","Neovison_vison"
"39","Panthera_tigris_altaica"
"40","Peromyscus_maniculatus_bairdii"
"41","Macaca_mulatta"
"42","Microtus_ochrogaster"
"43","Ovis_aries"
"44","Marmota"
"45","Mesocricetus_auratus"
"46","Pteropus_vampyrus"
"47","Chinchilla_lanigera"
"48","Rattus_norvegicus"
"49","Saimiri_boliviensis_boliviensis"
"50","Sarcophilus_harrisii"
