"","x"
"1","Neovison_vison"
"2","Phascolarctos_cinereus"
"3","Microtus_ochrogaster"
"4","Chlorocebus_sabaeus"
"5","Loxodonta_africana"
"6","Papio_anubis"
"7","Bos_taurus"
"8","Cebus_capucinus_imitator"
"9","Equus_asinus_asinus"
"10","Macaca_nemestrina"
"11","Castor_canadensis"
"12","Dipodomys_ordii"
"13","Gorilla_gorilla"
"14","Carlito_syrichta"
"15","Sarcophilus_harrisii"
"16","Ailuropoda_melanoleuca"
"17","Mus_caroli"
"18","Rattus_norvegicus"
"19","Mustela_putorius_furo"
"20","Capra_hircus"
"21","Chinchilla_lanigera"
"22","Panthera_pardus"
"23","Myotis_lucifugus"
"24","Peromyscus_maniculatus_bairdii"
"25","Pteropus_vampyrus"
"26","Pan_troglodytes"
"27","Cercocebus_atys"
"28","Nomascus_leucogenys"
"29","Mus_musculus"
"30","Marmota"
"31","Equus_caballus"
"32","Colobus_angolensis_palliatus"
"33","Mesocricetus_auratus"
"34","Ursus_americanus"
"35","Ovis_aries"
"36","Monodelphis_domestica"
"37","Vombatus_ursinus"
"38","Pongo_abelii"
"39","Cavia_porcellus"
"40","Octodon_degus"
"41","Vulpes_vulpes"
"42","Sus_scrofa"
"43","Dasypus_novemcinctus"
"44","Ictidomys_tridecemlineatus"
"45","Tursiops_truncatus"
"46","Meriones_unguiculatus"
"47","Ursus_maritimus"
"48","Felis_catus"
"49","Oryctolagus_cuniculus"
"50","Macaca_fascicularis"
