"","x"
"1","Rattus_norvegicus"
"2","Homo_sapiens"
"3","Chlorocebus_sabaeus"
"4","Cercocebus_atys"
"5","Macaca_fascicularis"
"6","Octodon_degus"
"7","Ursus_americanus"
"8","Myotis_lucifugus"
"9","Felis_catus"
"10","Peromyscus_maniculatus_bairdii"
"11","Sus_scrofa"
"12","Chinchilla_lanigera"
"13","Nomascus_leucogenys"
"14","Bison_bison"
"15","Microcebus_murinus"
"16","Dasypus_novemcinctus"
"17","Ailuropoda_melanoleuca"
"18","Cavia_porcellus"
"19","Gorilla_gorilla"
"20","Cebus_capucinus_imitator"
"21","Tursiops_truncatus"
"22","Sarcophilus_harrisii"
"23","Pan_paniscus"
"24","Loxodonta_africana"
"25","Saimiri_boliviensis_boliviensis"
"26","Bos_taurus"
"27","Otolemur_garnettii"
"28","Vombatus_ursinus"
"29","Pteropus_vampyrus"
"30","Phascolarctos_cinereus"
"31","Colobus_angolensis_palliatus"
"32","Mus_musculus"
"33","Microtus_ochrogaster"
"34","Neovison_vison"
"35","Oryctolagus_cuniculus"
"36","Equus_caballus"
"37","Panthera_pardus"
"38","Mesocricetus_auratus"
"39","Mustela_putorius_furo"
"40","Meriones_unguiculatus"
"41","Papio_anubis"
"42","Ictidomys_tridecemlineatus"
"43","Canis_familiaris"
"44","Carlito_syrichta"
"45","Ovis_aries"
"46","Vulpes_vulpes"
"47","Panthera_tigris_altaica"
"48","Pongo_abelii"
"49","Ursus_maritimus"
"50","Capra_hircus"
