"","x"
"1","Bison_bison"
"2","Sarcophilus_harrisii"
"3","Jaculus_jaculus"
"4","Vombatus_ursinus"
"5","Castor_canadensis"
"6","Mesocricetus_auratus"
"7","Chinchilla_lanigera"
"8","Pan_paniscus"
"9","Ursus_americanus"
"10","Callithrix_jacchus"
"11","Cebus_capucinus_imitator"
"12","Meriones_unguiculatus"
"13","Papio_anubis"
"14","Loxodonta_africana"
"15","Felis_catus"
"16","Dasypus_novemcinctus"
"17","Canis_familiaris"
"18","Phascolarctos_cinereus"
"19","Microtus_ochrogaster"
"20","Ailuropoda_melanoleuca"
"21","Oryctolagus_cuniculus"
"22","Equus_asinus_asinus"
"23","Pteropus_vampyrus"
"24","Pan_troglodytes"
"25","Ictidomys_tridecemlineatus"
"26","Mus_musculus"
"27","Monodelphis_domestica"
"28","Microcebus_murinus"
"29","Chlorocebus_sabaeus"
"30","Ursus_maritimus"
"31","Marmota"
"32","Dipodomys_ordii"
"33","Panthera_pardus"
"34","Panthera_tigris_altaica"
"35","Macaca_fascicularis"
"36","Neovison_vison"
"37","Octodon_degus"
"38","Peromyscus_maniculatus_bairdii"
"39","Ovis_aries"
"40","Myotis_lucifugus"
"41","Saimiri_boliviensis_boliviensis"
"42","Otolemur_garnettii"
"43","Carlito_syrichta"
"44","Mus_caroli"
"45","Cercocebus_atys"
"46","Sus_scrofa"
"47","Gorilla_gorilla"
"48","Pongo_abelii"
"49","Vulpes_vulpes"
"50","Colobus_angolensis_palliatus"
