"","x"
"1","Vulpes_vulpes"
"2","Pan_paniscus"
"3","Tursiops_truncatus"
"4","Myotis_lucifugus"
"5","Pteropus_vampyrus"
"6","Mus_musculus"
"7","Ursus_americanus"
"8","Microtus_ochrogaster"
"9","Ailuropoda_melanoleuca"
"10","Mesocricetus_auratus"
"11","Loxodonta_africana"
"12","Pongo_abelii"
"13","Pan_troglodytes"
"14","Chinchilla_lanigera"
"15","Carlito_syrichta"
"16","Monodelphis_domestica"
"17","Sarcophilus_harrisii"
"18","Equus_caballus"
"19","Mustela_putorius_furo"
"20","Bos_taurus"
"21","Canis_familiaris"
"22","Callithrix_jacchus"
"23","Homo_sapiens"
"24","Macaca_mulatta"
"25","Oryctolagus_cuniculus"
"26","Marmota"
"27","Microcebus_murinus"
"28","Colobus_angolensis_palliatus"
"29","Macaca_nemestrina"
"30","Chlorocebus_sabaeus"
"31","Ovis_aries"
"32","Cebus_capucinus_imitator"
"33","Felis_catus"
"34","Neovison_vison"
"35","Macaca_fascicularis"
"36","Octodon_degus"
"37","Cavia_porcellus"
"38","Meriones_unguiculatus"
"39","Gorilla_gorilla"
"40","Sus_scrofa"
"41","Otolemur_garnettii"
"42","Phascolarctos_cinereus"
"43","Rattus_norvegicus"
"44","Peromyscus_maniculatus_bairdii"
"45","Capra_hircus"
"46","Nomascus_leucogenys"
"47","Cercocebus_atys"
"48","Ursus_maritimus"
"49","Ictidomys_tridecemlineatus"
"50","Equus_asinus_asinus"
