"","x"
"1","Ursus_americanus"
"2","Pongo_abelii"
"3","Dipodomys_ordii"
"4","Phascolarctos_cinereus"
"5","Pan_troglodytes"
"6","Bison_bison"
"7","Macaca_fascicularis"
"8","Ailuropoda_melanoleuca"
"9","Cercocebus_atys"
"10","Otolemur_garnettii"
"11","Mus_caroli"
"12","Macaca_mulatta"
"13","Sarcophilus_harrisii"
"14","Vulpes_vulpes"
"15","Chinchilla_lanigera"
"16","Papio_anubis"
"17","Oryctolagus_cuniculus"
"18","Felis_catus"
"19","Cebus_capucinus_imitator"
"20","Castor_canadensis"
"21","Tursiops_truncatus"
"22","Microcebus_murinus"
"23","Octodon_degus"
"24","Mesocricetus_auratus"
"25","Colobus_angolensis_palliatus"
"26","Homo_sapiens"
"27","Canis_familiaris"
"28","Capra_hircus"
"29","Carlito_syrichta"
"30","Loxodonta_africana"
"31","Sus_scrofa"
"32","Meriones_unguiculatus"
"33","Nomascus_leucogenys"
"34","Neovison_vison"
"35","Mus_musculus"
"36","Rattus_norvegicus"
"37","Microtus_ochrogaster"
"38","Gorilla_gorilla"
"39","Vombatus_ursinus"
"40","Equus_caballus"
"41","Panthera_pardus"
"42","Chlorocebus_sabaeus"
"43","Cavia_porcellus"
"44","Mustela_putorius_furo"
"45","Jaculus_jaculus"
"46","Macaca_nemestrina"
"47","Dasypus_novemcinctus"
"48","Pteropus_vampyrus"
"49","Marmota"
"50","Ovis_aries"
