"","x"
"1","Microcebus_murinus"
"2","Cercocebus_atys"
"3","Panthera_pardus"
"4","Equus_caballus"
"5","Vulpes_vulpes"
"6","Panthera_tigris_altaica"
"7","Loxodonta_africana"
"8","Ursus_maritimus"
"9","Ursus_americanus"
"10","Ictidomys_tridecemlineatus"
"11","Peromyscus_maniculatus_bairdii"
"12","Jaculus_jaculus"
"13","Colobus_angolensis_palliatus"
"14","Papio_anubis"
"15","Meriones_unguiculatus"
"16","Capra_hircus"
"17","Gorilla_gorilla"
"18","Homo_sapiens"
"19","Felis_catus"
"20","Nomascus_leucogenys"
"21","Dipodomys_ordii"
"22","Otolemur_garnettii"
"23","Saimiri_boliviensis_boliviensis"
"24","Mustela_putorius_furo"
"25","Vombatus_ursinus"
"26","Castor_canadensis"
"27","Macaca_nemestrina"
"28","Phascolarctos_cinereus"
"29","Carlito_syrichta"
"30","Marmota"
"31","Sus_scrofa"
"32","Macaca_fascicularis"
"33","Oryctolagus_cuniculus"
"34","Pan_troglodytes"
"35","Octodon_degus"
"36","Ovis_aries"
"37","Cavia_porcellus"
"38","Bison_bison"
"39","Neovison_vison"
"40","Mesocricetus_auratus"
"41","Myotis_lucifugus"
"42","Tursiops_truncatus"
"43","Canis_familiaris"
"44","Microtus_ochrogaster"
"45","Mus_caroli"
"46","Cebus_capucinus_imitator"
"47","Ailuropoda_melanoleuca"
"48","Sarcophilus_harrisii"
"49","Pteropus_vampyrus"
"50","Chlorocebus_sabaeus"
