"","x"
"1","Ursus_maritimus"
"2","Panthera_tigris_altaica"
"3","Microcebus_murinus"
"4","Myotis_lucifugus"
"5","Octodon_degus"
"6","Cercocebus_atys"
"7","Ictidomys_tridecemlineatus"
"8","Macaca_fascicularis"
"9","Pteropus_vampyrus"
"10","Ursus_americanus"
"11","Bison_bison"
"12","Equus_caballus"
"13","Macaca_mulatta"
"14","Equus_asinus_asinus"
"15","Panthera_pardus"
"16","Cebus_capucinus_imitator"
"17","Carlito_syrichta"
"18","Meriones_unguiculatus"
"19","Bos_taurus"
"20","Nomascus_leucogenys"
"21","Marmota"
"22","Mustela_putorius_furo"
"23","Sus_scrofa"
"24","Capra_hircus"
"25","Papio_anubis"
"26","Vombatus_ursinus"
"27","Colobus_angolensis_palliatus"
"28","Dipodomys_ordii"
"29","Pongo_abelii"
"30","Jaculus_jaculus"
"31","Chlorocebus_sabaeus"
"32","Castor_canadensis"
"33","Sarcophilus_harrisii"
"34","Oryctolagus_cuniculus"
"35","Neovison_vison"
"36","Gorilla_gorilla"
"37","Monodelphis_domestica"
"38","Microtus_ochrogaster"
"39","Saimiri_boliviensis_boliviensis"
"40","Mesocricetus_auratus"
"41","Chinchilla_lanigera"
"42","Peromyscus_maniculatus_bairdii"
"43","Callithrix_jacchus"
"44","Pan_troglodytes"
"45","Rattus_norvegicus"
"46","Cavia_porcellus"
"47","Otolemur_garnettii"
"48","Macaca_nemestrina"
"49","Phascolarctos_cinereus"
"50","Ovis_aries"
