"","x"
"1","Mustela_putorius_furo"
"2","Carlito_syrichta"
"3","Dasypus_novemcinctus"
"4","Tursiops_truncatus"
"5","Chlorocebus_sabaeus"
"6","Ursus_americanus"
"7","Peromyscus_maniculatus_bairdii"
"8","Cercocebus_atys"
"9","Macaca_mulatta"
"10","Cavia_porcellus"
"11","Castor_canadensis"
"12","Rattus_norvegicus"
"13","Callithrix_jacchus"
"14","Ursus_maritimus"
"15","Microcebus_murinus"
"16","Equus_caballus"
"17","Otolemur_garnettii"
"18","Saimiri_boliviensis_boliviensis"
"19","Panthera_pardus"
"20","Mesocricetus_auratus"
"21","Myotis_lucifugus"
"22","Marmota"
"23","Ictidomys_tridecemlineatus"
"24","Mus_musculus"
"25","Jaculus_jaculus"
"26","Gorilla_gorilla"
"27","Capra_hircus"
"28","Panthera_tigris_altaica"
"29","Canis_familiaris"
"30","Ailuropoda_melanoleuca"
"31","Pteropus_vampyrus"
"32","Bos_taurus"
"33","Colobus_angolensis_palliatus"
"34","Sarcophilus_harrisii"
"35","Macaca_nemestrina"
"36","Cebus_capucinus_imitator"
"37","Pan_troglodytes"
"38","Vombatus_ursinus"
"39","Equus_asinus_asinus"
"40","Felis_catus"
"41","Papio_anubis"
"42","Mus_caroli"
"43","Microtus_ochrogaster"
"44","Vulpes_vulpes"
"45","Pan_paniscus"
"46","Monodelphis_domestica"
"47","Nomascus_leucogenys"
"48","Ovis_aries"
"49","Neovison_vison"
"50","Pongo_abelii"
