"","x"
"1","Neovison_vison"
"2","Sarcophilus_harrisii"
"3","Chinchilla_lanigera"
"4","Peromyscus_maniculatus_bairdii"
"5","Ovis_aries"
"6","Microcebus_murinus"
"7","Felis_catus"
"8","Monodelphis_domestica"
"9","Panthera_tigris_altaica"
"10","Homo_sapiens"
"11","Cavia_porcellus"
"12","Panthera_pardus"
"13","Carlito_syrichta"
"14","Mustela_putorius_furo"
"15","Castor_canadensis"
"16","Vombatus_ursinus"
"17","Macaca_mulatta"
"18","Cercocebus_atys"
"19","Macaca_fascicularis"
"20","Ailuropoda_melanoleuca"
"21","Bos_taurus"
"22","Sus_scrofa"
"23","Octodon_degus"
"24","Pongo_abelii"
"25","Ursus_maritimus"
"26","Ictidomys_tridecemlineatus"
"27","Saimiri_boliviensis_boliviensis"
"28","Phascolarctos_cinereus"
"29","Capra_hircus"
"30","Callithrix_jacchus"
"31","Colobus_angolensis_palliatus"
"32","Equus_caballus"
"33","Pan_paniscus"
"34","Papio_anubis"
"35","Cebus_capucinus_imitator"
"36","Microtus_ochrogaster"
"37","Dipodomys_ordii"
"38","Rattus_norvegicus"
"39","Vulpes_vulpes"
"40","Mus_caroli"
"41","Pan_troglodytes"
"42","Meriones_unguiculatus"
"43","Oryctolagus_cuniculus"
"44","Gorilla_gorilla"
"45","Dasypus_novemcinctus"
"46","Canis_familiaris"
"47","Bison_bison"
"48","Marmota"
"49","Otolemur_garnettii"
"50","Jaculus_jaculus"
