"","x"
"1","Panthera_tigris_altaica"
"2","Chlorocebus_sabaeus"
"3","Papio_anubis"
"4","Ailuropoda_melanoleuca"
"5","Colobus_angolensis_palliatus"
"6","Meriones_unguiculatus"
"7","Dasypus_novemcinctus"
"8","Myotis_lucifugus"
"9","Ursus_maritimus"
"10","Monodelphis_domestica"
"11","Nomascus_leucogenys"
"12","Peromyscus_maniculatus_bairdii"
"13","Octodon_degus"
"14","Vulpes_vulpes"
"15","Mesocricetus_auratus"
"16","Equus_caballus"
"17","Mus_musculus"
"18","Cercocebus_atys"
"19","Cebus_capucinus_imitator"
"20","Vombatus_ursinus"
"21","Carlito_syrichta"
"22","Macaca_fascicularis"
"23","Ovis_aries"
"24","Ursus_americanus"
"25","Homo_sapiens"
"26","Bison_bison"
"27","Pongo_abelii"
"28","Equus_asinus_asinus"
"29","Rattus_norvegicus"
"30","Bos_taurus"
"31","Pan_troglodytes"
"32","Panthera_pardus"
"33","Neovison_vison"
"34","Callithrix_jacchus"
"35","Felis_catus"
"36","Macaca_nemestrina"
"37","Mus_caroli"
"38","Sus_scrofa"
"39","Ictidomys_tridecemlineatus"
"40","Phascolarctos_cinereus"
"41","Otolemur_garnettii"
"42","Saimiri_boliviensis_boliviensis"
"43","Macaca_mulatta"
"44","Microtus_ochrogaster"
"45","Mustela_putorius_furo"
"46","Cavia_porcellus"
"47","Pteropus_vampyrus"
"48","Oryctolagus_cuniculus"
"49","Marmota"
"50","Dipodomys_ordii"
