"","x"
"1","Homo_sapiens"
"2","Rattus_norvegicus"
"3","Meriones_unguiculatus"
"4","Octodon_degus"
"5","Gorilla_gorilla"
"6","Vombatus_ursinus"
"7","Ursus_maritimus"
"8","Sarcophilus_harrisii"
"9","Panthera_pardus"
"10","Dipodomys_ordii"
"11","Vulpes_vulpes"
"12","Otolemur_garnettii"
"13","Pteropus_vampyrus"
"14","Ailuropoda_melanoleuca"
"15","Peromyscus_maniculatus_bairdii"
"16","Jaculus_jaculus"
"17","Ovis_aries"
"18","Macaca_mulatta"
"19","Equus_caballus"
"20","Mus_musculus"
"21","Castor_canadensis"
"22","Pongo_abelii"
"23","Nomascus_leucogenys"
"24","Loxodonta_africana"
"25","Macaca_fascicularis"
"26","Equus_asinus_asinus"
"27","Sus_scrofa"
"28","Papio_anubis"
"29","Ictidomys_tridecemlineatus"
"30","Chinchilla_lanigera"
"31","Saimiri_boliviensis_boliviensis"
"32","Phascolarctos_cinereus"
"33","Mus_caroli"
"34","Tursiops_truncatus"
"35","Macaca_nemestrina"
"36","Mustela_putorius_furo"
"37","Canis_familiaris"
"38","Cebus_capucinus_imitator"
"39","Microtus_ochrogaster"
"40","Cavia_porcellus"
"41","Callithrix_jacchus"
"42","Cercocebus_atys"
"43","Pan_troglodytes"
"44","Neovison_vison"
"45","Chlorocebus_sabaeus"
"46","Carlito_syrichta"
"47","Panthera_tigris_altaica"
"48","Myotis_lucifugus"
"49","Pan_paniscus"
"50","Oryctolagus_cuniculus"
