"","x"
"1","Capra_hircus"
"2","Neovison_vison"
"3","Ursus_americanus"
"4","Vulpes_vulpes"
"5","Cebus_capucinus_imitator"
"6","Cavia_porcellus"
"7","Mustela_putorius_furo"
"8","Colobus_angolensis_palliatus"
"9","Macaca_fascicularis"
"10","Microtus_ochrogaster"
"11","Gorilla_gorilla"
"12","Mus_musculus"
"13","Rattus_norvegicus"
"14","Castor_canadensis"
"15","Saimiri_boliviensis_boliviensis"
"16","Macaca_mulatta"
"17","Tursiops_truncatus"
"18","Pteropus_vampyrus"
"19","Cercocebus_atys"
"20","Pan_paniscus"
"21","Sus_scrofa"
"22","Jaculus_jaculus"
"23","Chlorocebus_sabaeus"
"24","Pongo_abelii"
"25","Oryctolagus_cuniculus"
"26","Marmota"
"27","Chinchilla_lanigera"
"28","Felis_catus"
"29","Meriones_unguiculatus"
"30","Panthera_tigris_altaica"
"31","Equus_caballus"
"32","Microcebus_murinus"
"33","Ailuropoda_melanoleuca"
"34","Canis_familiaris"
"35","Ictidomys_tridecemlineatus"
"36","Bos_taurus"
"37","Callithrix_jacchus"
"38","Dipodomys_ordii"
"39","Mus_caroli"
"40","Papio_anubis"
"41","Phascolarctos_cinereus"
"42","Pan_troglodytes"
"43","Mesocricetus_auratus"
"44","Macaca_nemestrina"
"45","Otolemur_garnettii"
"46","Peromyscus_maniculatus_bairdii"
"47","Ovis_aries"
"48","Homo_sapiens"
"49","Nomascus_leucogenys"
"50","Bison_bison"
