"","x"
"1","Jaculus_jaculus"
"2","Nomascus_leucogenys"
"3","Ictidomys_tridecemlineatus"
"4","Monodelphis_domestica"
"5","Callithrix_jacchus"
"6","Ovis_aries"
"7","Carlito_syrichta"
"8","Octodon_degus"
"9","Panthera_tigris_altaica"
"10","Rattus_norvegicus"
"11","Capra_hircus"
"12","Oryctolagus_cuniculus"
"13","Macaca_nemestrina"
"14","Marmota"
"15","Pongo_abelii"
"16","Macaca_fascicularis"
"17","Pteropus_vampyrus"
"18","Meriones_unguiculatus"
"19","Bison_bison"
"20","Loxodonta_africana"
"21","Cebus_capucinus_imitator"
"22","Saimiri_boliviensis_boliviensis"
"23","Vulpes_vulpes"
"24","Sus_scrofa"
"25","Macaca_mulatta"
"26","Ailuropoda_melanoleuca"
"27","Chinchilla_lanigera"
"28","Bos_taurus"
"29","Microtus_ochrogaster"
"30","Pan_paniscus"
"31","Homo_sapiens"
"32","Microcebus_murinus"
"33","Chlorocebus_sabaeus"
"34","Papio_anubis"
"35","Mus_caroli"
"36","Equus_caballus"
"37","Gorilla_gorilla"
"38","Dasypus_novemcinctus"
"39","Tursiops_truncatus"
"40","Mus_musculus"
"41","Myotis_lucifugus"
"42","Cercocebus_atys"
"43","Pan_troglodytes"
"44","Ursus_americanus"
"45","Sarcophilus_harrisii"
"46","Otolemur_garnettii"
"47","Phascolarctos_cinereus"
"48","Dipodomys_ordii"
"49","Equus_asinus_asinus"
"50","Ursus_maritimus"
