"","x"
"1","Tursiops_truncatus"
"2","Mus_musculus"
"3","Loxodonta_africana"
"4","Octodon_degus"
"5","Vombatus_ursinus"
"6","Microcebus_murinus"
"7","Mus_caroli"
"8","Peromyscus_maniculatus_bairdii"
"9","Ursus_maritimus"
"10","Papio_anubis"
"11","Sarcophilus_harrisii"
"12","Neovison_vison"
"13","Monodelphis_domestica"
"14","Chinchilla_lanigera"
"15","Bison_bison"
"16","Cercocebus_atys"
"17","Equus_caballus"
"18","Phascolarctos_cinereus"
"19","Ailuropoda_melanoleuca"
"20","Pteropus_vampyrus"
"21","Macaca_fascicularis"
"22","Dasypus_novemcinctus"
"23","Carlito_syrichta"
"24","Bos_taurus"
"25","Saimiri_boliviensis_boliviensis"
"26","Otolemur_garnettii"
"27","Meriones_unguiculatus"
"28","Pongo_abelii"
"29","Macaca_mulatta"
"30","Callithrix_jacchus"
"31","Pan_paniscus"
"32","Capra_hircus"
"33","Vulpes_vulpes"
"34","Macaca_nemestrina"
"35","Canis_familiaris"
"36","Castor_canadensis"
"37","Equus_asinus_asinus"
"38","Cavia_porcellus"
"39","Chlorocebus_sabaeus"
"40","Pan_troglodytes"
"41","Gorilla_gorilla"
"42","Ursus_americanus"
"43","Dipodomys_ordii"
"44","Homo_sapiens"
"45","Nomascus_leucogenys"
"46","Mesocricetus_auratus"
"47","Colobus_angolensis_palliatus"
"48","Panthera_tigris_altaica"
"49","Jaculus_jaculus"
"50","Rattus_norvegicus"
