"","x"
"1","Chlorocebus_sabaeus"
"2","Chinchilla_lanigera"
"3","Bos_taurus"
"4","Phascolarctos_cinereus"
"5","Macaca_mulatta"
"6","Pongo_abelii"
"7","Rattus_norvegicus"
"8","Mesocricetus_auratus"
"9","Jaculus_jaculus"
"10","Carlito_syrichta"
"11","Microtus_ochrogaster"
"12","Panthera_pardus"
"13","Pteropus_vampyrus"
"14","Sus_scrofa"
"15","Mus_caroli"
"16","Castor_canadensis"
"17","Oryctolagus_cuniculus"
"18","Callithrix_jacchus"
"19","Peromyscus_maniculatus_bairdii"
"20","Cercocebus_atys"
"21","Equus_asinus_asinus"
"22","Pan_paniscus"
"23","Ursus_maritimus"
"24","Macaca_nemestrina"
"25","Saimiri_boliviensis_boliviensis"
"26","Tursiops_truncatus"
"27","Meriones_unguiculatus"
"28","Dasypus_novemcinctus"
"29","Mustela_putorius_furo"
"30","Octodon_degus"
"31","Monodelphis_domestica"
"32","Sarcophilus_harrisii"
"33","Colobus_angolensis_palliatus"
"34","Marmota"
"35","Vombatus_ursinus"
"36","Microcebus_murinus"
"37","Ictidomys_tridecemlineatus"
"38","Vulpes_vulpes"
"39","Felis_catus"
"40","Ursus_americanus"
"41","Gorilla_gorilla"
"42","Papio_anubis"
"43","Mus_musculus"
"44","Bison_bison"
"45","Pan_troglodytes"
"46","Nomascus_leucogenys"
"47","Otolemur_garnettii"
"48","Myotis_lucifugus"
"49","Cebus_capucinus_imitator"
"50","Equus_caballus"
