"","x"
"1","Pan_troglodytes"
"2","Callithrix_jacchus"
"3","Felis_catus"
"4","Chlorocebus_sabaeus"
"5","Oryctolagus_cuniculus"
"6","Chinchilla_lanigera"
"7","Mustela_putorius_furo"
"8","Colobus_angolensis_palliatus"
"9","Mus_caroli"
"10","Sarcophilus_harrisii"
"11","Loxodonta_africana"
"12","Cebus_capucinus_imitator"
"13","Dipodomys_ordii"
"14","Macaca_mulatta"
"15","Pan_paniscus"
"16","Peromyscus_maniculatus_bairdii"
"17","Dasypus_novemcinctus"
"18","Carlito_syrichta"
"19","Meriones_unguiculatus"
"20","Saimiri_boliviensis_boliviensis"
"21","Neovison_vison"
"22","Ursus_maritimus"
"23","Phascolarctos_cinereus"
"24","Ailuropoda_melanoleuca"
"25","Capra_hircus"
"26","Marmota"
"27","Myotis_lucifugus"
"28","Gorilla_gorilla"
"29","Jaculus_jaculus"
"30","Ovis_aries"
"31","Mesocricetus_auratus"
"32","Nomascus_leucogenys"
"33","Rattus_norvegicus"
"34","Mus_musculus"
"35","Sus_scrofa"
"36","Macaca_fascicularis"
"37","Panthera_pardus"
"38","Microcebus_murinus"
"39","Canis_familiaris"
"40","Panthera_tigris_altaica"
"41","Monodelphis_domestica"
"42","Equus_caballus"
"43","Homo_sapiens"
"44","Bos_taurus"
"45","Vulpes_vulpes"
"46","Pongo_abelii"
"47","Papio_anubis"
"48","Castor_canadensis"
"49","Octodon_degus"
"50","Equus_asinus_asinus"
