"","x"
"1","Microtus_ochrogaster"
"2","Callithrix_jacchus"
"3","Dasypus_novemcinctus"
"4","Capra_hircus"
"5","Cebus_capucinus_imitator"
"6","Bison_bison"
"7","Macaca_nemestrina"
"8","Vombatus_ursinus"
"9","Ursus_americanus"
"10","Panthera_pardus"
"11","Nomascus_leucogenys"
"12","Equus_asinus_asinus"
"13","Rattus_norvegicus"
"14","Cavia_porcellus"
"15","Panthera_tigris_altaica"
"16","Dipodomys_ordii"
"17","Mus_musculus"
"18","Sus_scrofa"
"19","Pan_paniscus"
"20","Equus_caballus"
"21","Ailuropoda_melanoleuca"
"22","Monodelphis_domestica"
"23","Pongo_abelii"
"24","Vulpes_vulpes"
"25","Ictidomys_tridecemlineatus"
"26","Tursiops_truncatus"
"27","Cercocebus_atys"
"28","Canis_familiaris"
"29","Chlorocebus_sabaeus"
"30","Octodon_degus"
"31","Macaca_fascicularis"
"32","Mesocricetus_auratus"
"33","Ursus_maritimus"
"34","Myotis_lucifugus"
"35","Otolemur_garnettii"
"36","Phascolarctos_cinereus"
"37","Mustela_putorius_furo"
"38","Sarcophilus_harrisii"
"39","Meriones_unguiculatus"
"40","Marmota"
"41","Chinchilla_lanigera"
"42","Homo_sapiens"
"43","Oryctolagus_cuniculus"
"44","Jaculus_jaculus"
"45","Papio_anubis"
"46","Microcebus_murinus"
"47","Ovis_aries"
"48","Colobus_angolensis_palliatus"
"49","Macaca_mulatta"
"50","Saimiri_boliviensis_boliviensis"
