"","x"
"1","Rattus_norvegicus"
"2","Bos_taurus"
"3","Pan_paniscus"
"4","Homo_sapiens"
"5","Cavia_porcellus"
"6","Ovis_aries"
"7","Macaca_nemestrina"
"8","Pongo_abelii"
"9","Pteropus_vampyrus"
"10","Dasypus_novemcinctus"
"11","Panthera_pardus"
"12","Vombatus_ursinus"
"13","Mustela_putorius_furo"
"14","Bison_bison"
"15","Nomascus_leucogenys"
"16","Ailuropoda_melanoleuca"
"17","Meriones_unguiculatus"
"18","Octodon_degus"
"19","Macaca_fascicularis"
"20","Tursiops_truncatus"
"21","Cebus_capucinus_imitator"
"22","Castor_canadensis"
"23","Myotis_lucifugus"
"24","Microtus_ochrogaster"
"25","Sarcophilus_harrisii"
"26","Vulpes_vulpes"
"27","Carlito_syrichta"
"28","Colobus_angolensis_palliatus"
"29","Capra_hircus"
"30","Peromyscus_maniculatus_bairdii"
"31","Equus_caballus"
"32","Neovison_vison"
"33","Felis_catus"
"34","Microcebus_murinus"
"35","Cercocebus_atys"
"36","Ictidomys_tridecemlineatus"
"37","Otolemur_garnettii"
"38","Ursus_americanus"
"39","Equus_asinus_asinus"
"40","Phascolarctos_cinereus"
"41","Jaculus_jaculus"
"42","Canis_familiaris"
"43","Monodelphis_domestica"
"44","Loxodonta_africana"
"45","Panthera_tigris_altaica"
"46","Ursus_maritimus"
"47","Chlorocebus_sabaeus"
"48","Papio_anubis"
"49","Dipodomys_ordii"
"50","Sus_scrofa"
