"","x"
"1","Tursiops_truncatus"
"2","Otolemur_garnettii"
"3","Dipodomys_ordii"
"4","Canis_familiaris"
"5","Nomascus_leucogenys"
"6","Capra_hircus"
"7","Mus_caroli"
"8","Macaca_fascicularis"
"9","Chlorocebus_sabaeus"
"10","Equus_caballus"
"11","Vulpes_vulpes"
"12","Panthera_tigris_altaica"
"13","Peromyscus_maniculatus_bairdii"
"14","Castor_canadensis"
"15","Ursus_americanus"
"16","Octodon_degus"
"17","Jaculus_jaculus"
"18","Mus_musculus"
"19","Bos_taurus"
"20","Phascolarctos_cinereus"
"21","Papio_anubis"
"22","Carlito_syrichta"
"23","Pan_troglodytes"
"24","Microtus_ochrogaster"
"25","Mesocricetus_auratus"
"26","Neovison_vison"
"27","Dasypus_novemcinctus"
"28","Pteropus_vampyrus"
"29","Gorilla_gorilla"
"30","Pongo_abelii"
"31","Mustela_putorius_furo"
"32","Oryctolagus_cuniculus"
"33","Rattus_norvegicus"
"34","Pan_paniscus"
"35","Macaca_nemestrina"
"36","Cavia_porcellus"
"37","Saimiri_boliviensis_boliviensis"
"38","Cebus_capucinus_imitator"
"39","Ursus_maritimus"
"40","Sarcophilus_harrisii"
"41","Microcebus_murinus"
"42","Monodelphis_domestica"
"43","Sus_scrofa"
"44","Macaca_mulatta"
"45","Callithrix_jacchus"
"46","Equus_asinus_asinus"
"47","Felis_catus"
"48","Ictidomys_tridecemlineatus"
"49","Loxodonta_africana"
"50","Bison_bison"
