"","x"
"1","Carlito_syrichta"
"2","Castor_canadensis"
"3","Mus_musculus"
"4","Bos_taurus"
"5","Chinchilla_lanigera"
"6","Pongo_abelii"
"7","Microcebus_murinus"
"8","Ovis_aries"
"9","Papio_anubis"
"10","Nomascus_leucogenys"
"11","Rattus_norvegicus"
"12","Macaca_nemestrina"
"13","Mesocricetus_auratus"
"14","Meriones_unguiculatus"
"15","Cercocebus_atys"
"16","Ailuropoda_melanoleuca"
"17","Ictidomys_tridecemlineatus"
"18","Sarcophilus_harrisii"
"19","Ursus_americanus"
"20","Microtus_ochrogaster"
"21","Pan_troglodytes"
"22","Oryctolagus_cuniculus"
"23","Macaca_mulatta"
"24","Panthera_pardus"
"25","Canis_familiaris"
"26","Saimiri_boliviensis_boliviensis"
"27","Gorilla_gorilla"
"28","Marmota"
"29","Dasypus_novemcinctus"
"30","Peromyscus_maniculatus_bairdii"
"31","Vombatus_ursinus"
"32","Macaca_fascicularis"
"33","Chlorocebus_sabaeus"
"34","Jaculus_jaculus"
"35","Homo_sapiens"
"36","Myotis_lucifugus"
"37","Octodon_degus"
"38","Ursus_maritimus"
"39","Capra_hircus"
"40","Cavia_porcellus"
"41","Cebus_capucinus_imitator"
"42","Callithrix_jacchus"
"43","Sus_scrofa"
"44","Colobus_angolensis_palliatus"
"45","Panthera_tigris_altaica"
"46","Phascolarctos_cinereus"
"47","Felis_catus"
"48","Pteropus_vampyrus"
"49","Mus_caroli"
"50","Otolemur_garnettii"
