"","x"
"1","Dasypus_novemcinctus"
"2","Sus_scrofa"
"3","Cavia_porcellus"
"4","Mustela_putorius_furo"
"5","Meriones_unguiculatus"
"6","Carlito_syrichta"
"7","Macaca_nemestrina"
"8","Macaca_mulatta"
"9","Cercocebus_atys"
"10","Vombatus_ursinus"
"11","Callithrix_jacchus"
"12","Mus_musculus"
"13","Sarcophilus_harrisii"
"14","Equus_caballus"
"15","Capra_hircus"
"16","Panthera_tigris_altaica"
"17","Ictidomys_tridecemlineatus"
"18","Peromyscus_maniculatus_bairdii"
"19","Octodon_degus"
"20","Saimiri_boliviensis_boliviensis"
"21","Bison_bison"
"22","Ursus_americanus"
"23","Equus_asinus_asinus"
"24","Ovis_aries"
"25","Panthera_pardus"
"26","Chinchilla_lanigera"
"27","Castor_canadensis"
"28","Loxodonta_africana"
"29","Papio_anubis"
"30","Colobus_angolensis_palliatus"
"31","Marmota"
"32","Pan_troglodytes"
"33","Canis_familiaris"
"34","Felis_catus"
"35","Otolemur_garnettii"
"36","Homo_sapiens"
"37","Jaculus_jaculus"
"38","Monodelphis_domestica"
"39","Cebus_capucinus_imitator"
"40","Oryctolagus_cuniculus"
"41","Nomascus_leucogenys"
"42","Ursus_maritimus"
"43","Gorilla_gorilla"
"44","Myotis_lucifugus"
"45","Macaca_fascicularis"
"46","Chlorocebus_sabaeus"
"47","Phascolarctos_cinereus"
"48","Rattus_norvegicus"
"49","Vulpes_vulpes"
"50","Mesocricetus_auratus"
