"","x"
"1","Felis_catus"
"2","Ailuropoda_melanoleuca"
"3","Macaca_fascicularis"
"4","Colobus_angolensis_palliatus"
"5","Pan_paniscus"
"6","Octodon_degus"
"7","Carlito_syrichta"
"8","Cebus_capucinus_imitator"
"9","Ictidomys_tridecemlineatus"
"10","Neovison_vison"
"11","Vulpes_vulpes"
"12","Canis_familiaris"
"13","Jaculus_jaculus"
"14","Homo_sapiens"
"15","Loxodonta_africana"
"16","Vombatus_ursinus"
"17","Sarcophilus_harrisii"
"18","Marmota"
"19","Equus_asinus_asinus"
"20","Dasypus_novemcinctus"
"21","Macaca_nemestrina"
"22","Mustela_putorius_furo"
"23","Pan_troglodytes"
"24","Pteropus_vampyrus"
"25","Dipodomys_ordii"
"26","Saimiri_boliviensis_boliviensis"
"27","Castor_canadensis"
"28","Mus_caroli"
"29","Cavia_porcellus"
"30","Oryctolagus_cuniculus"
"31","Ovis_aries"
"32","Meriones_unguiculatus"
"33","Nomascus_leucogenys"
"34","Gorilla_gorilla"
"35","Panthera_tigris_altaica"
"36","Bison_bison"
"37","Phascolarctos_cinereus"
"38","Microcebus_murinus"
"39","Rattus_norvegicus"
"40","Papio_anubis"
"41","Tursiops_truncatus"
"42","Ursus_americanus"
"43","Microtus_ochrogaster"
"44","Equus_caballus"
"45","Monodelphis_domestica"
"46","Bos_taurus"
"47","Sus_scrofa"
"48","Ursus_maritimus"
"49","Callithrix_jacchus"
"50","Myotis_lucifugus"
