"","x"
"1","Cavia_porcellus"
"2","Microtus_ochrogaster"
"3","Ailuropoda_melanoleuca"
"4","Panthera_pardus"
"5","Vulpes_vulpes"
"6","Bos_taurus"
"7","Nomascus_leucogenys"
"8","Jaculus_jaculus"
"9","Cebus_capucinus_imitator"
"10","Chinchilla_lanigera"
"11","Panthera_tigris_altaica"
"12","Chlorocebus_sabaeus"
"13","Pongo_abelii"
"14","Mus_musculus"
"15","Ursus_americanus"
"16","Meriones_unguiculatus"
"17","Octodon_degus"
"18","Monodelphis_domestica"
"19","Peromyscus_maniculatus_bairdii"
"20","Colobus_angolensis_palliatus"
"21","Homo_sapiens"
"22","Ictidomys_tridecemlineatus"
"23","Vombatus_ursinus"
"24","Macaca_nemestrina"
"25","Pan_paniscus"
"26","Dipodomys_ordii"
"27","Gorilla_gorilla"
"28","Tursiops_truncatus"
"29","Papio_anubis"
"30","Ovis_aries"
"31","Cercocebus_atys"
"32","Pan_troglodytes"
"33","Castor_canadensis"
"34","Bison_bison"
"35","Macaca_mulatta"
"36","Saimiri_boliviensis_boliviensis"
"37","Mustela_putorius_furo"
"38","Macaca_fascicularis"
"39","Carlito_syrichta"
"40","Microcebus_murinus"
"41","Dasypus_novemcinctus"
"42","Oryctolagus_cuniculus"
"43","Equus_caballus"
"44","Marmota"
"45","Mesocricetus_auratus"
"46","Myotis_lucifugus"
"47","Sarcophilus_harrisii"
"48","Ursus_maritimus"
"49","Neovison_vison"
"50","Otolemur_garnettii"
