"","x"
"1","Pongo_abelii"
"2","Microcebus_murinus"
"3","Ursus_americanus"
"4","Loxodonta_africana"
"5","Cercocebus_atys"
"6","Pan_paniscus"
"7","Ovis_aries"
"8","Tursiops_truncatus"
"9","Ailuropoda_melanoleuca"
"10","Microtus_ochrogaster"
"11","Equus_caballus"
"12","Chlorocebus_sabaeus"
"13","Capra_hircus"
"14","Homo_sapiens"
"15","Peromyscus_maniculatus_bairdii"
"16","Saimiri_boliviensis_boliviensis"
"17","Papio_anubis"
"18","Callithrix_jacchus"
"19","Mus_caroli"
"20","Sarcophilus_harrisii"
"21","Mus_musculus"
"22","Pan_troglodytes"
"23","Panthera_pardus"
"24","Ursus_maritimus"
"25","Phascolarctos_cinereus"
"26","Mesocricetus_auratus"
"27","Cavia_porcellus"
"28","Bos_taurus"
"29","Vulpes_vulpes"
"30","Castor_canadensis"
"31","Monodelphis_domestica"
"32","Rattus_norvegicus"
"33","Neovison_vison"
"34","Octodon_degus"
"35","Pteropus_vampyrus"
"36","Oryctolagus_cuniculus"
"37","Bison_bison"
"38","Otolemur_garnettii"
"39","Carlito_syrichta"
"40","Chinchilla_lanigera"
"41","Macaca_fascicularis"
"42","Equus_asinus_asinus"
"43","Felis_catus"
"44","Dipodomys_ordii"
"45","Myotis_lucifugus"
"46","Mustela_putorius_furo"
"47","Jaculus_jaculus"
"48","Vombatus_ursinus"
"49","Meriones_unguiculatus"
"50","Ictidomys_tridecemlineatus"
