"","x"
"1","Peromyscus_maniculatus_bairdii"
"2","Homo_sapiens"
"3","Mus_caroli"
"4","Meriones_unguiculatus"
"5","Rattus_norvegicus"
"6","Monodelphis_domestica"
"7","Macaca_fascicularis"
"8","Microtus_ochrogaster"
"9","Cercocebus_atys"
"10","Loxodonta_africana"
"11","Tursiops_truncatus"
"12","Colobus_angolensis_palliatus"
"13","Macaca_nemestrina"
"14","Equus_asinus_asinus"
"15","Ursus_maritimus"
"16","Jaculus_jaculus"
"17","Nomascus_leucogenys"
"18","Otolemur_garnettii"
"19","Canis_familiaris"
"20","Chlorocebus_sabaeus"
"21","Saimiri_boliviensis_boliviensis"
"22","Pongo_abelii"
"23","Ailuropoda_melanoleuca"
"24","Mesocricetus_auratus"
"25","Felis_catus"
"26","Dasypus_novemcinctus"
"27","Marmota"
"28","Mus_musculus"
"29","Mustela_putorius_furo"
"30","Pan_paniscus"
"31","Gorilla_gorilla"
"32","Octodon_degus"
"33","Chinchilla_lanigera"
"34","Oryctolagus_cuniculus"
"35","Panthera_pardus"
"36","Ursus_americanus"
"37","Cebus_capucinus_imitator"
"38","Bos_taurus"
"39","Myotis_lucifugus"
"40","Neovison_vison"
"41","Ovis_aries"
"42","Capra_hircus"
"43","Castor_canadensis"
"44","Macaca_mulatta"
"45","Microcebus_murinus"
"46","Bison_bison"
"47","Callithrix_jacchus"
"48","Cavia_porcellus"
"49","Vulpes_vulpes"
"50","Dipodomys_ordii"
