"","x"
"1","Gorilla_gorilla"
"2","Neovison_vison"
"3","Nomascus_leucogenys"
"4","Carlito_syrichta"
"5","Bos_taurus"
"6","Equus_caballus"
"7","Pan_troglodytes"
"8","Meriones_unguiculatus"
"9","Tursiops_truncatus"
"10","Pan_paniscus"
"11","Mus_caroli"
"12","Otolemur_garnettii"
"13","Panthera_pardus"
"14","Homo_sapiens"
"15","Bison_bison"
"16","Marmota"
"17","Oryctolagus_cuniculus"
"18","Felis_catus"
"19","Sus_scrofa"
"20","Loxodonta_africana"
"21","Ursus_americanus"
"22","Colobus_angolensis_palliatus"
"23","Macaca_nemestrina"
"24","Rattus_norvegicus"
"25","Macaca_fascicularis"
"26","Saimiri_boliviensis_boliviensis"
"27","Pteropus_vampyrus"
"28","Macaca_mulatta"
"29","Vombatus_ursinus"
"30","Sarcophilus_harrisii"
"31","Capra_hircus"
"32","Ovis_aries"
"33","Cebus_capucinus_imitator"
"34","Ursus_maritimus"
"35","Equus_asinus_asinus"
"36","Octodon_degus"
"37","Vulpes_vulpes"
"38","Mus_musculus"
"39","Myotis_lucifugus"
"40","Peromyscus_maniculatus_bairdii"
"41","Chinchilla_lanigera"
"42","Dasypus_novemcinctus"
"43","Cavia_porcellus"
"44","Phascolarctos_cinereus"
"45","Ictidomys_tridecemlineatus"
"46","Chlorocebus_sabaeus"
"47","Callithrix_jacchus"
"48","Microtus_ochrogaster"
"49","Dipodomys_ordii"
"50","Jaculus_jaculus"
