"","x"
"1","Microtus_ochrogaster"
"2","Sarcophilus_harrisii"
"3","Equus_caballus"
"4","Colobus_angolensis_palliatus"
"5","Vulpes_vulpes"
"6","Mustela_putorius_furo"
"7","Oryctolagus_cuniculus"
"8","Panthera_tigris_altaica"
"9","Nomascus_leucogenys"
"10","Ursus_maritimus"
"11","Marmota"
"12","Ailuropoda_melanoleuca"
"13","Homo_sapiens"
"14","Tursiops_truncatus"
"15","Bison_bison"
"16","Neovison_vison"
"17","Callithrix_jacchus"
"18","Gorilla_gorilla"
"19","Loxodonta_africana"
"20","Cercocebus_atys"
"21","Bos_taurus"
"22","Chinchilla_lanigera"
"23","Dipodomys_ordii"
"24","Mus_caroli"
"25","Mus_musculus"
"26","Saimiri_boliviensis_boliviensis"
"27","Mesocricetus_auratus"
"28","Dasypus_novemcinctus"
"29","Macaca_mulatta"
"30","Vombatus_ursinus"
"31","Papio_anubis"
"32","Pan_paniscus"
"33","Pan_troglodytes"
"34","Microcebus_murinus"
"35","Myotis_lucifugus"
"36","Equus_asinus_asinus"
"37","Chlorocebus_sabaeus"
"38","Cebus_capucinus_imitator"
"39","Carlito_syrichta"
"40","Monodelphis_domestica"
"41","Ictidomys_tridecemlineatus"
"42","Felis_catus"
"43","Panthera_pardus"
"44","Capra_hircus"
"45","Cavia_porcellus"
"46","Otolemur_garnettii"
"47","Peromyscus_maniculatus_bairdii"
"48","Ovis_aries"
"49","Macaca_fascicularis"
"50","Pteropus_vampyrus"
