"","x"
"1","Vulpes_vulpes"
"2","Myotis_lucifugus"
"3","Bison_bison"
"4","Microtus_ochrogaster"
"5","Felis_catus"
"6","Cebus_capucinus_imitator"
"7","Canis_familiaris"
"8","Pteropus_vampyrus"
"9","Papio_anubis"
"10","Microcebus_murinus"
"11","Phascolarctos_cinereus"
"12","Carlito_syrichta"
"13","Monodelphis_domestica"
"14","Equus_asinus_asinus"
"15","Ursus_americanus"
"16","Pan_paniscus"
"17","Tursiops_truncatus"
"18","Capra_hircus"
"19","Castor_canadensis"
"20","Mus_musculus"
"21","Colobus_angolensis_palliatus"
"22","Loxodonta_africana"
"23","Gorilla_gorilla"
"24","Ovis_aries"
"25","Octodon_degus"
"26","Bos_taurus"
"27","Dasypus_novemcinctus"
"28","Cercocebus_atys"
"29","Cavia_porcellus"
"30","Chinchilla_lanigera"
"31","Panthera_pardus"
"32","Meriones_unguiculatus"
"33","Ictidomys_tridecemlineatus"
"34","Panthera_tigris_altaica"
"35","Mus_caroli"
"36","Sarcophilus_harrisii"
"37","Mesocricetus_auratus"
"38","Saimiri_boliviensis_boliviensis"
"39","Equus_caballus"
"40","Ursus_maritimus"
"41","Macaca_mulatta"
"42","Pongo_abelii"
"43","Oryctolagus_cuniculus"
"44","Homo_sapiens"
"45","Jaculus_jaculus"
"46","Sus_scrofa"
"47","Neovison_vison"
"48","Dipodomys_ordii"
"49","Mustela_putorius_furo"
"50","Peromyscus_maniculatus_bairdii"
