"","x"
"1","Chinchilla_lanigera"
"2","Ursus_americanus"
"3","Pan_troglodytes"
"4","Myotis_lucifugus"
"5","Carlito_syrichta"
"6","Mesocricetus_auratus"
"7","Callithrix_jacchus"
"8","Capra_hircus"
"9","Panthera_tigris_altaica"
"10","Bos_taurus"
"11","Equus_caballus"
"12","Chlorocebus_sabaeus"
"13","Octodon_degus"
"14","Microtus_ochrogaster"
"15","Macaca_mulatta"
"16","Oryctolagus_cuniculus"
"17","Panthera_pardus"
"18","Microcebus_murinus"
"19","Dasypus_novemcinctus"
"20","Marmota"
"21","Neovison_vison"
"22","Pongo_abelii"
"23","Vulpes_vulpes"
"24","Ursus_maritimus"
"25","Dipodomys_ordii"
"26","Rattus_norvegicus"
"27","Mus_musculus"
"28","Mustela_putorius_furo"
"29","Macaca_nemestrina"
"30","Mus_caroli"
"31","Ovis_aries"
"32","Tursiops_truncatus"
"33","Otolemur_garnettii"
"34","Cebus_capucinus_imitator"
"35","Sarcophilus_harrisii"
"36","Vombatus_ursinus"
"37","Gorilla_gorilla"
"38","Cavia_porcellus"
"39","Nomascus_leucogenys"
"40","Meriones_unguiculatus"
"41","Monodelphis_domestica"
"42","Macaca_fascicularis"
"43","Papio_anubis"
"44","Sus_scrofa"
"45","Equus_asinus_asinus"
"46","Jaculus_jaculus"
"47","Homo_sapiens"
"48","Castor_canadensis"
"49","Phascolarctos_cinereus"
"50","Pan_paniscus"
