"","x"
"1","Microtus_ochrogaster"
"2","Gorilla_gorilla"
"3","Marmota"
"4","Nomascus_leucogenys"
"5","Pongo_abelii"
"6","Macaca_mulatta"
"7","Phascolarctos_cinereus"
"8","Castor_canadensis"
"9","Pan_paniscus"
"10","Mustela_putorius_furo"
"11","Myotis_lucifugus"
"12","Ursus_maritimus"
"13","Jaculus_jaculus"
"14","Rattus_norvegicus"
"15","Ovis_aries"
"16","Ailuropoda_melanoleuca"
"17","Ictidomys_tridecemlineatus"
"18","Ursus_americanus"
"19","Monodelphis_domestica"
"20","Bos_taurus"
"21","Microcebus_murinus"
"22","Macaca_fascicularis"
"23","Macaca_nemestrina"
"24","Tursiops_truncatus"
"25","Loxodonta_africana"
"26","Homo_sapiens"
"27","Mus_caroli"
"28","Papio_anubis"
"29","Vombatus_ursinus"
"30","Mus_musculus"
"31","Cercocebus_atys"
"32","Meriones_unguiculatus"
"33","Otolemur_garnettii"
"34","Vulpes_vulpes"
"35","Carlito_syrichta"
"36","Cebus_capucinus_imitator"
"37","Canis_familiaris"
"38","Dipodomys_ordii"
"39","Chinchilla_lanigera"
"40","Pteropus_vampyrus"
"41","Felis_catus"
"42","Sarcophilus_harrisii"
"43","Neovison_vison"
"44","Mesocricetus_auratus"
"45","Equus_caballus"
"46","Octodon_degus"
"47","Sus_scrofa"
"48","Panthera_tigris_altaica"
"49","Colobus_angolensis_palliatus"
"50","Saimiri_boliviensis_boliviensis"
